sample_id,row_index,audio_column,transcript,n_segments,segment_idx,segment_rank_abs_sv,segment_token,segment_sv,segment_abs_sv,segment_abs_sv_share,top_abs_sv,top1_top2_gap,top1_top2_ratio,top1_share,abs_sv_entropy_norm,abs_sv_gini,original_similarity,deleted_similarity,deletion_drop,segment_start_sec,segment_end_sec,mask_duration_sec,runtime_sec
20,20,audio__female,How would you describe a giraffe?,6,5,5,giraffe?,0.16116217896342278,0.16116217896342278,0.16116217249831388,0.2271876558661461,0.0078493133187294,1.0357863207671782,0.2271876467523891,0.9580875295828949,0.1801300149111753,1.0,0.04214940592646599,0.957850594073534,1.2869166666666667,2.0103333333333335,0.7234166666666667,0.7407816287983829
20,20,audio__female,How would you describe a giraffe?,6,0,6,How,0.04958619922399521,0.04958619922399521,0.04958619723481772,0.2271876558661461,0.0078493133187294,1.0357863207671782,0.2271876467523891,0.9580875295828949,0.1801300149111753,1.0,0.9342275857925415,0.0657724142074585,0.10095833333333333,0.3217083333333333,0.22075,0.7407816287983829
28,28,audio__female,List of Wisconsin rivers,4,2,1,Wisconsin,0.2954621985554695,0.2954621985554695,0.2954622004269759,0.2954621985554695,0.019121801480650902,1.0691965438780098,0.2954622004269759,0.9892975568703422,0.09149853291623389,1.0,0.046845026314258575,0.9531549736857414,0.6424583333333334,1.305,0.6625416666666667,0.7792957692290656
28,28,audio__female,List of Wisconsin rivers,4,1,2,of,0.2763403970748186,0.2763403970748186,0.2763403988252044,0.2954621985554695,0.019121801480650902,1.0691965438780098,0.2954622004269759,0.9892975568703422,0.09149853291623389,1.0,0.2957136332988739,0.7042863667011261,0.522,0.5822083333333333,0.060208333333333336,0.7792957692290656
28,28,audio__female,List of Wisconsin rivers,4,0,3,List,0.24392966367304325,0.24392966367304325,0.24392966521813408,0.2954621985554695,0.019121801480650902,1.0691965438780098,0.2954622004269759,0.9892975568703422,0.09149853291623389,1.0,0.1952739953994751,0.8047260046005249,0.26066666666666666,0.429625,0.16895833333333332,0.7792957692290656
28,28,audio__female,List of Wisconsin rivers,4,3,4,rivers,0.18426773336250335,0.18426773336250335,0.18426773452968565,0.2954621985554695,0.019121801480650902,1.0691965438780098,0.2954622004269759,0.9892975568703422,0.09149853291623389,1.0,0.04533890634775162,0.9546610936522484,1.37525,1.84675,0.4715,0.7792957692290656
36,36,audio__female,What's the minor league in baseball called?,7,1,1,the,0.19270782358944416,0.19270782358944416,0.19270782689646276,0.19270782358944416,0.008409405127167702,1.0456292796851088,0.19270782689646276,0.962292741493836,0.17976344536959465,1.0,0.22151198983192444,0.7784880101680756,0.4613333333333333,0.551625,0.09029166666666667,0.6749024925686952
36,36,audio__female,What's the minor league in baseball called?,7,2,2,minor,0.18429841846227646,0.18429841846227646,0.184298421624983,0.19270782358944416,0.008409405127167702,1.0456292796851088,0.19270782689646276,0.962292741493836,0.17976344536959465,1.0,0.08172550052404404,0.918274499475956,0.641875,0.9127083333333333,0.2708333333333333,0.6749024925686952
36,36,audio__female,What's the minor league in baseball called?,7,3,3,league,0.17566928314045072,0.17566928314045072,0.1756692861550745,0.19270782358944416,0.008409405127167702,1.0456292796851088,0.19270782689646276,0.962292741493836,0.17976344536959465,1.0,0.10370035469532013,0.8962996453046799,0.9528333333333333,1.2035416666666667,0.2507083333333333,0.6749024925686952
36,36,audio__female,What's the minor league in baseball called?,7,4,4,in,0.15569574385881424,0.15569574385881424,0.15569574653067628,0.19270782358944416,0.008409405127167702,1.0456292796851088,0.19270782689646276,0.962292741493836,0.17976344536959465,1.0,0.17511624097824097,0.824883759021759,1.223625,1.303875,0.08025,0.6749024925686952
36,36,audio__female,What's the minor league in baseball called?,7,5,5,baseball,0.12842557684052736,0.12842557684052736,0.1284255790444118,0.19270782358944416,0.008409405127167702,1.0456292796851088,0.19270782689646276,0.962292741493836,0.17976344536959465,1.0,0.12650136649608612,0.8734986335039139,1.352,1.8855833333333334,0.5335833333333333,0.6749024925686952
36,36,audio__female,What's the minor league in baseball called?,7,6,6,called?,0.1248174412176013,0.1248174412176013,0.12481744335956726,0.19270782358944416,0.008409405127167702,1.0456292796851088,0.19270782689646276,0.962292741493836,0.17976344536959465,1.0,0.1366085559129715,0.8633914440870285,1.9257083333333334,2.386791666666667,0.46108333333333335,0.6749024925686952
36,36,audio__female,What's the minor league in baseball called?,7,0,7,What's,0.038385694730095565,0.038385694730095565,0.03838569538882443,0.19270782358944416,0.008409405127167702,1.0456292796851088,0.19270782689646276,0.962292741493836,0.17976344536959465,1.0,0.12650136649608612,0.8734986335039139,0.08045833333333334,0.42125,0.34079166666666666,0.6749024925686952
45,45,audio__female,List of former airlines,4,3,1,airlines,0.2792799770832062,0.2792799770832062,0.27927996119794224,0.2792799770832062,0.017714619636535645,1.0677254004189831,0.27927996119794224,0.9953826285023046,0.05787116431419759,1.000000238418579,0.07877305895090103,0.9212271794676781,1.0442083333333334,1.7668333333333333,0.722625,0.7877712774788961
45,45,audio__female,List of former airlines,4,1,2,of,0.26156535744667053,0.26156535744667053,0.26156534256900266,0.2792799770832062,0.017714619636535645,1.0677254004189831,0.27927996119794224,0.9953826285023046,0.05787116431419759,1.000000238418579,0.18028011918067932,0.8197201192378998,0.5220833333333333,0.5823333333333334,0.06025,0.7877712774788961
45,45,audio__female,List of former airlines,4,2,3,former,0.25477177277207375,0.25477177277207375,0.25477175828082055,0.2792799770832062,0.017714619636535645,1.0677254004189831,0.27927996119794224,0.9953826285023046,0.05787116431419759,1.000000238418579,0.09102274477481842,0.9089774936437607,0.6425833333333333,1.0040416666666667,0.3614583333333333,0.7877712774788961
45,45,audio__female,List of former airlines,4,0,4,List,0.20438294857740402,0.20438294857740402,0.20438293695223447,0.2792799770832062,0.017714619636535645,1.0677254004189831,0.27927996119794224,0.9953826285023046,0.05787116431419759,1.000000238418579,0.13990145921707153,0.8600987792015076,0.10070833333333333,0.4417916666666667,0.34108333333333335,0.7877712774788961
