sample_id,row_index,audio_column,transcript,n_segments,segment_idx,segment_rank_abs_sv,segment_token,segment_sv,segment_abs_sv,segment_abs_sv_share,top_abs_sv,top1_top2_gap,top1_top2_ratio,top1_share,abs_sv_entropy_norm,abs_sv_gini,original_similarity,deleted_similarity,deletion_drop,segment_start_sec,segment_end_sec,mask_duration_sec,runtime_sec
17,17,audio__male,Create a description how Terraria desert theme sounds.,8,3,3,how,0.18032257910817862,0.18032257910817862,0.18032258202422197,0.2421558345668018,0.005802524741739035,1.024550211382627,0.2421558384827668,0.8966349527808406,0.3580156559322274,1.0,0.0981035977602005,0.9018964022397995,1.2169583333333334,1.3678333333333332,0.150875,0.7654879956098739
17,17,audio__male,Create a description how Terraria desert theme sounds.,8,6,4,theme,0.1260797493159771,0.1260797493159771,0.12607975135484553,0.2421558345668018,0.005802524741739035,1.024550211382627,0.2421558384827668,0.8966349527808406,0.3580156559322274,1.0,0.020324401557445526,0.9796755984425545,2.3132916666666667,2.5585833333333334,0.24529166666666666,0.7654879956098739
17,17,audio__male,Create a description how Terraria desert theme sounds.,8,1,5,a,0.09399661514908075,0.09399661514908075,0.09399661666912448,0.2421558345668018,0.005802524741739035,1.024550211382627,0.2421558384827668,0.8966349527808406,0.3580156559322274,1.0,0.44696658849716187,0.5530334115028381,0.523,0.573,0.05,0.7654879956098739
17,17,audio__male,Create a description how Terraria desert theme sounds.,8,0,6,Create,0.04389426112174988,0.04389426112174988,0.043894261831575396,0.2421558345668018,0.005802524741739035,1.024550211382627,0.2421558384827668,0.8966349527808406,0.3580156559322274,1.0,0.16842617094516754,0.8315738290548325,0.101,0.462625,0.361625,0.7654879956098739
17,17,audio__male,Create a description how Terraria desert theme sounds.,8,2,7,description,0.04314157762564719,0.04314157762564719,0.043141578323300865,0.2421558345668018,0.005802524741739035,1.024550211382627,0.2421558384827668,0.8966349527808406,0.3580156559322274,1.0,0.07283172011375427,0.9271682798862457,0.6034583333333333,1.1465833333333333,0.543125,0.7654879956098739
17,17,audio__male,Create a description how Terraria desert theme sounds.,8,7,8,sounds.,0.03405605611624196,0.03405605611624196,0.034056056666971306,0.2421558345668018,0.005802524741739035,1.024550211382627,0.2421558384827668,0.8966349527808406,0.3580156559322274,1.0,0.051930975168943405,0.9480690248310566,2.6549583333333335,3.1174166666666667,0.46245833333333336,0.7654879956098739
25,25,audio__male,Who invented fantasy sports?,4,2,1,fantasy,0.3956527542322874,0.3956527542322874,0.3956527369786597,0.3956527542322874,0.12737895920872688,1.4748095419559355,0.3956527369786597,0.9504008366612073,0.204247366374529,1.0,0.02351474016904831,0.9764852598309517,0.8875,1.37025,0.48275,0.7656214935122989
25,25,audio__male,Who invented fantasy sports?,4,1,2,invented,0.2682737950235605,0.2682737950235605,0.2682737833246753,0.3956527542322874,0.12737895920872688,1.4748095419559355,0.3956527369786597,0.9504008366612073,0.204247366374529,1.0,0.13855111598968506,0.8614488840103149,0.31233333333333335,0.7657083333333333,0.453375,0.7656214935122989
25,25,audio__male,Who invented fantasy sports?,4,0,3,Who,0.18498896132223308,0.18498896132223308,0.18498895325523335,0.3956527542322874,0.12737895920872688,1.4748095419559355,0.3956527369786597,0.9504008366612073,0.204247366374529,1.0,0.9466090798377991,0.05339092016220093,0.08116666666666666,0.251875,0.17070833333333332,0.7656214935122989
25,25,audio__male,Who invented fantasy sports?,4,3,4,sports?,0.15108453202992678,0.15108453202992678,0.1510845254414316,0.3956527542322874,0.12737895920872688,1.4748095419559355,0.3956527369786597,0.9504008366612073,0.204247366374529,1.0,0.07282568514347076,0.9271743148565292,1.4105416666666666,1.7537083333333334,0.3431666666666667,0.7656214935122989
33,33,audio__male,"When was Albany, NY established?",5,1,1,was,0.22518751583993435,0.22518751583993435,0.22518752673002487,0.22518751583993435,0.012446118518710136,1.0585035052741234,0.22518752673002487,0.996608724859677,0.05534213756502915,1.0,0.3492756485939026,0.6507243514060974,0.32316666666666666,0.444375,0.12120833333333333,0.7357371386140585
33,33,audio__male,"When was Albany, NY established?",5,2,2,"Albany,",0.2127413973212242,0.2127413973212242,0.2127414076094192,0.22518751583993435,0.012446118518710136,1.0585035052741234,0.22518752673002487,0.996608724859677,0.05534213756502915,1.0,0.0626680999994278,0.9373319000005722,0.505,0.848375,0.343375,0.7357371386140585
33,33,audio__male,"When was Albany, NY established?",5,3,3,NY,0.20099037885665894,0.20099037885665894,0.20099038857657353,0.22518751583993435,0.012446118518710136,1.0585035052741234,0.22518752673002487,0.996608724859677,0.05534213756502915,1.0,0.1389717161655426,0.8610282838344574,0.9695833333333334,1.3304583333333333,0.360875,0.7357371386140585
33,33,audio__male,"When was Albany, NY established?",5,0,4,When,0.19740022532641888,0.19740022532641888,0.19740023487271327,0.22518751583993435,0.012446118518710136,1.0585035052741234,0.22518752673002487,0.996608724859677,0.05534213756502915,1.0,0.20793047547340393,0.7920695245265961,0.041125,0.26258333333333334,0.22145833333333334,0.7357371386140585
33,33,audio__male,"When was Albany, NY established?",5,4,5,established?,0.16368043329566717,0.16368043329566717,0.1636804412112691,0.22518751583993435,0.012446118518710136,1.0585035052741234,0.22518752673002487,0.996608724859677,0.05534213756502915,1.0,0.10783877968788147,0.8921612203121185,1.414,2.140375,0.726375,0.7357371386140585
41,41,audio__male,Why hyperkalemia causes paralysis?,4,0,1,Why,0.43334846943616867,0.43334846943616867,0.4333484617886989,0.43334846943616867,0.08139927231241018,1.231281309195616,0.4333484617886989,0.8701587840193247,0.31421277215908905,1.0,0.1498136967420578,0.8501863032579422,0.08070833333333334,0.3415416666666667,0.2608333333333333,0.7389208867680281
41,41,audio__male,Why hyperkalemia causes paralysis?,4,1,2,hyperkalemia,0.3519491971237585,0.3519491971237585,0.3519491909127735,0.43334846943616867,0.08139927231241018,1.231281309195616,0.4333484617886989,0.8701587840193247,0.31421277215908905,1.0,0.06029743328690529,0.9397025667130947,0.41783333333333333,1.2256666666666667,0.8078333333333333,0.7389208867680281
41,41,audio__male,Why hyperkalemia causes paralysis?,4,3,3,paralysis?,0.1244817771948874,0.1244817771948874,0.12448177499810884,0.43334846943616867,0.08139927231241018,1.231281309195616,0.4333484617886989,0.8701587840193247,0.31421277215908905,1.0,0.24863214790821075,0.7513678520917892,1.6730416666666668,2.3705833333333333,0.6975416666666666,0.7389208867680281
41,41,audio__male,Why hyperkalemia causes paralysis?,4,2,4,causes,0.09022057289257646,0.09022057289257646,0.09022057130041874,0.43334846943616867,0.08139927231241018,1.231281309195616,0.4333484617886989,0.8701587840193247,0.31421277215908905,1.0,0.10950422286987305,0.890495777130127,1.2658333333333334,1.6275,0.3616666666666667,0.7389208867680281
49,49,audio__male,Who discovered infrared light?,4,0,1,Who,0.32462048903107643,0.32462048903107643,0.32462049445065744,0.32462048903107643,0.04277145583182573,1.1517530650879888,0.32462049445065744,0.982360065962214,0.1193647696803608,1.0,0.16969791054725647,0.8303020894527435,0.08129166666666666,0.30254166666666665,0.22125,0.7742289442685433
49,49,audio__male,Who discovered infrared light?,4,1,2,discovered,0.2818490331992507,0.2818490331992507,0.28184903790475674,0.32462048903107643,0.04277145583182573,1.1517530650879888,0.32462049445065744,0.982360065962214,0.1193647696803608,1.0,0.0641801655292511,0.9358198344707489,0.342875,0.786625,0.44375,0.7742289442685433
49,49,audio__male,Who discovered infrared light?,4,2,3,infrared,0.20116997510194778,0.20116997510194778,0.20116997846050652,0.32462048903107643,0.04277145583182573,1.1517530650879888,0.32462049445065744,0.982360065962214,0.1193647696803608,1.0,0.05850502848625183,0.9414949715137482,0.8269583333333334,1.3312083333333333,0.50425,0.7742289442685433
49,49,audio__male,Who discovered infrared light?,4,3,4,light?,0.19236048497259617,0.19236048497259617,0.19236048818407933,0.32462048903107643,0.04277145583182573,1.1517530650879888,0.32462049445065744,0.982360065962214,0.1193647696803608,1.0,0.13158272206783295,0.868417277932167,1.3715416666666667,1.7339166666666668,0.362375,0.7742289442685433
