sample_id,transcript,n_segments,segment_idx,segment_rank_abs_sv,segment_token,segment_sv,segment_abs_sv,segment_abs_sv_share,deletion_drop_emb,deletion_drop_tfidf,cumulative_drop_emb,cumulative_n_deleted,segment_dur_sec,util_empty_emb,base_text,n_coalitions,runtime_sec
38,AND SO IN MY VIEW,5,2,4,IN,0.03662519156932831,0.03662519156932831,0.14817160712526897,0.02536952495574951,0.10557280900008403,0.17572438716888428,4,0.12594642857142846,0.7528191208839417,"And so, in my view,",32,4.1032852878001
38,AND SO IN MY VIEW,5,1,5,SO,0.036394864320755005,0.036394864320755005,0.1472397906043575,0.0,-2.220446049250313e-16,0.24718087911605835,5,0.4017857142857144,0.7528191208839417,"And so, in my view,",32,4.1032852878001
43,AND THERE WAS MY AUNT,5,4,1,AUNT,0.12261185050010681,0.12261185050010681,0.5493511232090484,0.17767810821533203,0.19999999999999984,0.17767810821533203,1,0.29139527027027023,0.7768060564994812,And there was my aunt.,32,4.068076886400377
43,AND THERE WAS MY AUNT,5,1,2,THERE,0.05193367972970009,0.05193367972970009,0.2326840772366035,0.0,-2.220446049250313e-16,0.17767810821533203,2,0.1329476351351352,0.7768060564994812,And there was my aunt.,32,4.068076886400377
43,AND THERE WAS MY AUNT,5,0,3,AND,0.03771505877375603,0.03771505877375603,0.16897885330619086,0.015418827533721924,0.10557280900008403,0.20995402336120605,3,0.1605540540540541,0.7768060564994812,And there was my aunt.,32,4.068076886400377
43,AND THERE WAS MY AUNT,5,3,4,MY,0.005897612310945988,0.005897612310945988,0.026423709731604354,0.0,-2.220446049250313e-16,0.20995402336120605,4,0.10067567567567559,0.7768060564994812,And there was my aunt.,32,4.068076886400377
43,AND THERE WAS MY AUNT,5,2,5,WAS,0.005035753827542067,0.005035753827542067,0.022562232036144738,0.0,-2.220446049250313e-16,0.2231939435005188,5,0.0805405405405405,0.7768060564994812,And there was my aunt.,32,4.068076886400377
44,AND THIS AND HERE AGAIN,5,4,1,AGAIN,0.08222881704568863,0.08222881704568863,0.4979079831363924,0.0622677206993103,0.1982162742627266,0.0622677206993103,1,0.6043125,0.8348513841629028,And this. And here again.,32,4.01893554299968
44,AND THIS AND HERE AGAIN,5,1,2,THIS,0.0274913739413023,0.0274913739413023,0.16646444694877066,0.02610790729522705,0.12712843905603022,0.09921103715896606,2,0.32266666666666666,0.8348513841629028,And this. And here again.,32,4.01893554299968
44,AND THIS AND HERE AGAIN,5,0,3,AND,0.02666771411895752,0.02666771411895752,0.16147706155678207,0.007918715476989746,0.05508881747693173,0.09921103715896606,3,0.19093750000000004,0.8348513841629028,And this. And here again.,32,4.01893554299968
44,AND THIS AND HERE AGAIN,5,2,4,AND,0.01866859383881092,0.01866859383881092,0.1130411726719859,0.0056231021881103516,0.05508881747693173,0.11621928215026855,4,0.21866666666666668,0.8348513841629028,And this. And here again.,32,4.01893554299968
44,AND THIS AND HERE AGAIN,5,3,5,HERE,0.010092121548950672,0.010092121548950672,0.061109329630917,0.0,-4.440892098500626e-16,0.16514861583709717,5,0.17141666666666677,0.8348513841629028,And this. And here again.,32,4.01893554299968
60,AT YOUR SERVICE SIR,4,3,1,SIR,0.04533028230071068,0.04533028230071068,0.9999999779396923,0.04533028602600098,0.13397459621556118,0.04533028602600098,1,0.44169230769230805,0.954669713973999,"At your service, sir.",16,2.491448375500113
60,AT YOUR SERVICE SIR,4,0,2,AT,0.0,0.0,0.0,0.0,0.0,0.04533028602600098,2,0.020408653846153868,0.954669713973999,"At your service, sir.",16,2.491448375500113
60,AT YOUR SERVICE SIR,4,1,3,YOUR,0.0,0.0,0.0,0.0,0.0,0.04533028602600098,3,0.16078365384615378,0.954669713973999,"At your service, sir.",16,2.491448375500113
60,AT YOUR SERVICE SIR,4,2,4,SERVICE,0.0,0.0,0.0,0.0,0.0,0.04533028602600098,4,0.4416923076923076,0.954669713973999,"At your service, sir.",16,2.491448375500113
65,BUT ALL THIS WAS IN VAIN,6,5,1,VAIN,0.12384215742349625,0.12384215742349625,0.40671789244234746,0.10269689559936523,0.1666666666666664,0.10269689559936523,1,0.39874999999999994,0.6955084800720215,But all this was in vain.,64,7.396548316166445
65,BUT ALL THIS WAS IN VAIN,6,1,2,ALL,0.08077272027730942,0.08077272027730942,0.26527081925487905,0.0,-2.220446049250313e-16,0.09445440769195557,2,0.16121212121212125,0.6955084800720215,But all this was in vain.,64,7.396548316166445
65,BUT ALL THIS WAS IN VAIN,6,3,3,WAS,0.045189350843429565,0.045189350843429565,0.14840921636262153,0.0,-2.220446049250313e-16,0.16918820142745972,3,0.1813636363636364,0.6955084800720215,But all this was in vain.,64,7.396548316166445
65,BUT ALL THIS WAS IN VAIN,6,2,4,THIS,0.03266378119587898,0.03266378119587898,0.1072731977831756,0.016147613525390625,0.2284832501895402,0.269295334815979,4,0.16121212121212114,0.6955084800720215,But all this was in vain.,64,7.396548316166445
65,BUT ALL THIS WAS IN VAIN,6,4,5,IN,0.017159687355160713,0.017159687355160713,0.05635521878219823,0.004153251647949219,0.07417990022744825,0.269295334815979,5,0.09068181818181809,0.6955084800720215,But all this was in vain.,64,7.396548316166445
65,BUT ALL THIS WAS IN VAIN,6,0,6,BUT,0.00486384192481637,0.00486384192481637,0.01597365209061453,0.0,-2.220446049250313e-16,0.3044915199279785,6,0.012624999999999997,0.6955084800720215,But all this was in vain.,64,7.396548316166445
66,BUT BEFORE HE COULD ACT,5,1,1,BEFORE,0.11838331818580627,0.11838331818580627,0.4987429041186997,0.08273649215698242,0.10557280900008403,0.08273649215698242,1,0.32333333333333325,0.7626366019248962,"But before he could act,",32,3.8595524076001313
66,BUT BEFORE HE COULD ACT,5,3,2,COULD,0.06752515584230423,0.06752515584230423,0.28448005041555274,0.06854915618896484,0.22540333075851637,0.2523437738418579,2,0.16166666666666663,0.7626366019248962,"But before he could act,",32,3.8595524076001313
66,BUT BEFORE HE COULD ACT,5,0,3,BUT,0.02615390345454216,0.02615390345454216,0.11018506629866019,0.02144157886505127,0.10557280900008403,0.12758415937423706,3,0.16083333333333327,0.7626366019248962,"But before he could act,",32,3.8595524076001313
66,BUT BEFORE HE COULD ACT,5,2,4,HE,0.0176546573638916,0.0176546573638916,0.07437817438997574,0.0,-2.220446049250313e-16,0.25367629528045654,4,0.08083333333333331,0.7626366019248962,"But before he could act,",32,3.8595524076001313
66,BUT BEFORE HE COULD ACT,5,4,5,ACT,0.0076463776640594006,0.0076463776640594006,0.03221380056416241,0.0,-2.220446049250313e-16,0.23736339807510376,5,0.1601666666666668,0.7626366019248962,"But before he could act,",32,3.8595524076001313
76,BUT WHERE YOU GO I GO,6,1,1,WHERE,0.034215666353702545,0.034215666353702545,0.300535746123872,0.0,-2.220446049250313e-16,0.0,1,0.2204661016949152,0.8953949213027954,"But where you go, I go.",64,6.958698013499695
76,BUT WHERE YOU GO I GO,6,0,2,BUT,0.03131122887134552,0.03131122887134552,0.27502441231535035,0.021787047386169434,0.06458565330651456,0.05555307865142822,2,0.17023728813559322,0.8953949213027954,"But where you go, I go.",64,6.958698013499695
76,BUT WHERE YOU GO I GO,6,5,3,GO,0.019233154132962227,0.019233154132962227,0.16893578128545622,0.0,-2.220446049250313e-16,0.05555307865142822,3,0.4607891949152545,0.8953949213027954,"But where you go, I go.",64,6.958698013499695
76,BUT WHERE YOU GO I GO,6,4,4,I,0.017075277864933014,0.017075277864933014,0.14998192115743395,0.0,-2.220446049250313e-16,0.10864067077636719,4,0.38906355932203396,0.8953949213027954,"But where you go, I go.",64,6.958698013499695
76,BUT WHERE YOU GO I GO,6,3,5,GO,0.007391667924821377,0.007391667924821377,0.06492524248751615,0.0,-2.220446049250313e-16,0.16866010427474976,5,0.34072033898305076,0.8953949213027954,"But where you go, I go.",64,6.958698013499695
76,BUT WHERE YOU GO I GO,6,2,6,YOU,-0.0046219113282859325,0.0046219113282859325,0.04059688784679996,0.0,-2.220446049250313e-16,0.10460507869720459,6,0.18038135593220328,0.8953949213027954,"But where you go, I go.",64,6.958698013499695
80,BY WE'LL GO TO WAR WITH EM,7,1,1,WE'LL,0.09395642578601837,0.09395642578601837,0.33772063109088085,0.06349217891693115,0.2783121635129677,0.06349217891693115,1,0.27483709016393465,0.721792459487915,But we'll go to war with them.,128,12.655824033571012
80,BY WE'LL GO TO WAR WITH EM,7,5,2,WITH,0.0803970992565155,0.0803970992565155,0.2889824604505874,0.04295825958251953,0.2783121635129677,0.13762664794921875,2,0.31254098360655735,0.721792459487915,But we'll go to war with them.,128,12.655824033571012
80,BY WE'LL GO TO WAR WITH EM,7,4,3,WAR,0.053308770060539246,0.053308770060539246,0.1916151164426591,0.0040857791900634766,0.12499999999999989,0.25462955236434937,3,0.22180327868852467,0.721792459487915,But we'll go to war with them.,128,12.655824033571012
80,BY WE'LL GO TO WAR WITH EM,7,2,4,GO,0.02268773503601551,0.02268773503601551,0.08154967720713407,0.0,-2.220446049250313e-16,0.23516643047332764,4,0.1008196721311474,0.721792459487915,But we'll go to war with them.,128,12.655824033571012
80,BY WE'LL GO TO WAR WITH EM,7,0,5,BY,0.021350981667637825,0.021350981667637825,0.07674479890951207,0.018315911293029785,0.06458565330651433,0.27096760272979736,5,0.36233196721311484,0.721792459487915,But we'll go to war with them.,128,12.655824033571012
80,BY WE'LL GO TO WAR WITH EM,7,3,6,TO,0.004343361593782902,0.004343361593782902,0.015611947838979377,0.005949258804321289,0.12499999999999989,0.27619194984436035,6,0.05040983606557381,0.721792459487915,But we'll go to war with them.,128,12.655824033571012
80,BY WE'LL GO TO WAR WITH EM,7,6,7,EM,0.0021631650160998106,0.0021631650160998106,0.007775364465808104,0.005949258804321289,0.12499999999999989,0.27820754051208496,7,0.04828586065573748,0.721792459487915,But we'll go to war with them.,128,12.655824033571012
89,CHAPTER ONE MY EDUCATION,4,3,1,EDUCATION,0.0867762342095375,0.0867762342095375,0.45572500558078216,0.07146215438842773,0.13397459621556118,0.07146215438842773,1,0.8812355769230771,0.8095864057540894,Chapter 1. My Education.,16,2.6340078809998886
89,CHAPTER ONE MY EDUCATION,4,0,2,CHAPTER,0.05737406760454178,0.05737406760454178,0.30131288269707146,0.04193472862243652,0.13397459621556118,0.11708283424377441,2,0.4005528846153846,0.8095864057540894,Chapter 1. My Education.,16,2.6340078809998886
89,CHAPTER ONE MY EDUCATION,4,2,3,MY,0.0330895371735096,0.0330895371735096,0.17377718277852808,0.04481083154678345,0.13397459621556118,0.16292059421539307,3,0.4814807692307692,0.8095864057540894,Chapter 1. My Education.,16,2.6340078809998886
89,CHAPTER ONE MY EDUCATION,4,1,4,ONE,0.013173749670386314,0.013173749670386314,0.06918492369189234,0.0,0.0,0.19041359424591064,4,0.18028846153846156,0.8095864057540894,Chapter 1. My Education.,16,2.6340078809998886
94,CLOTHO FROM TIME TO TIME,5,4,1,TIME,0.05920446291565895,0.05920446291565895,0.28856868749088316,0.08018255233764648,0.14285714285714257,0.08018255233764648,1,0.3816081989247313,0.7948340773582458,closer from time to time.,32,4.03298435819961
94,CLOTHO FROM TIME TO TIME,5,2,2,TIME,0.05808499827980995,0.05808499827980995,0.28311230084787614,0.08018255233764648,0.14285714285714257,0.13053548336029053,2,0.22118279569892485,0.7948340773582458,closer from time to time.,32,4.03298435819961
94,CLOTHO FROM TIME TO TIME,5,3,3,TO,0.03565211966633797,0.03565211966633797,0.17377212581151483,0.08018255233764648,0.14285714285714257,0.137719988822937,3,0.0804301075268814,0.7948340773582458,closer from time to time.,32,4.03298435819961
94,CLOTHO FROM TIME TO TIME,5,0,4,CLOTHO,0.0327223539352417,0.0327223539352417,0.15949214403239445,0.061221957206726074,0.07417990022744836,0.16433656215667725,4,0.4214375,0.7948340773582458,closer from time to time.,32,4.03298435819961
94,CLOTHO FROM TIME TO TIME,5,1,5,FROM,0.01950199343264103,0.01950199343264103,0.09505473694322776,0.0,0.0,0.20516592264175415,5,0.140752688172043,0.7948340773582458,closer from time to time.,32,4.03298435819961
102,DEATH OF A FRIEND,4,0,1,DEATH,0.1005382090806961,0.1005382090806961,0.45985675666075015,0.09604865312576294,0.13397459621556118,0.09604865312576294,1,0.3417912844036698,0.7959854006767273,Death of a Friend.,16,2.3923235550000754
102,DEATH OF A FRIEND,4,3,2,FRIEND,0.06438903510570526,0.06438903510570526,0.29451223687960076,1.1920928955078125e-07,0.0,0.2040145993232727,2,0.6782752293577983,0.7959854006767273,Death of a Friend.,16,2.3923235550000754
102,DEATH OF A FRIEND,4,2,3,A,0.0463947094976902,0.0463947094976902,0.21220708853786355,1.1920928955078125e-07,0.0,0.2040145993232727,3,0.020137614678899074,0.7959854006767273,Death of a Friend.,16,2.3923235550000754
102,DEATH OF A FRIEND,4,1,4,OF,-0.007307450287044048,0.007307450287044048,0.033423913347835385,1.1920928955078125e-07,0.0,0.2040145993232727,4,0.06041284403669722,0.7959854006767273,Death of a Friend.,16,2.3923235550000754
109,ELEVEN P M MAJOR,4,0,1,ELEVEN,0.10535165667533875,0.10535165667533875,0.6554237820360138,0.1017187237739563,0.18350341907227385,0.1017187237739563,1,0.4824166666666667,0.8423324823379517,11 PM Major,16,2.194249835500159
109,ELEVEN P M MAJOR,4,3,2,MAJOR,0.053339388221502304,0.053339388221502304,0.33184009310228385,0.049706459045410156,0.18350341907227385,0.15766751766204834,2,0.72925,0.8423324823379517,11 PM Major,16,2.194249835500159
109,ELEVEN P M MAJOR,4,1,3,P,-0.0015353858470916748,0.0015353858470916748,0.009552088980305146,5.960464477539063e-08,-2.220446049250313e-16,0.15766751766204834,3,0.09256845238095235,0.8423324823379517,11 PM Major,16,2.194249835500159
109,ELEVEN P M MAJOR,4,2,4,M,0.0005117952823638916,0.0005117952823638916,0.0031840296601017156,5.960464477539063e-08,-2.220446049250313e-16,0.15766751766204834,4,0.10059523809523818,0.8423324823379517,11 PM Major,16,2.194249835500159
110,EMILY AT THIS TIME,4,0,1,EMILY,0.11641598492860794,0.11641598492860794,0.4964520105923459,0.09107017517089844,0.13397459621556118,0.09107017517089844,1,0.4618214285714285,0.7655040621757507,"Emily, at this time,",16,2.376660591250584
110,EMILY AT THIS TIME,4,3,2,TIME,0.055137503892183304,0.055137503892183304,0.23513201115039534,0.0,0.0,0.13875573873519897,2,0.3210952380952381,0.7655040621757507,"Emily, at this time,",16,2.376660591250584
110,EMILY AT THIS TIME,4,1,3,AT,0.033235616981983185,0.033235616981983185,0.14173215889640256,0.023796379566192627,0.13397459621556118,0.18385517597198486,3,0.2656994047619048,0.7655040621757507,"Emily, at this time,",16,2.376660591250584
110,EMILY AT THIS TIME,4,2,4,THIS,0.029706841334700584,0.029706841334700584,0.12668381509639018,0.0,0.0,0.23449593782424927,4,0.18085714285714283,0.7655040621757507,"Emily, at this time,",16,2.376660591250584
111,END IN I AND FIVE IN T,7,4,1,FIVE,0.06996230781078339,0.06996230781078339,0.3001981554266359,0.07930624485015869,0.16666666666666674,0.07930624485015869,1,0.4844249999999999,0.7669462561607361,end in I and five in T.,128,11.830708848143072
111,END IN I AND FIVE IN T,7,5,2,IN,0.05640173703432083,0.05640173703432083,0.24201170530786273,0.050862133502960205,0.2440710539815456,0.17944061756134033,2,0.48240000000000016,0.7669462561607361,end in I and five in T.,128,11.830708848143072
111,END IN I AND FIVE IN T,7,2,3,I,0.04161614552140236,0.04161614552140236,0.17856886818656184,0.0601198673248291,0.11808289631180324,0.17548513412475586,3,0.4421999999999999,0.7669462561607361,end in I and five in T.,128,11.830708848143072
111,END IN I AND FIVE IN T,7,1,4,IN,0.02596987970173359,0.02596987970173359,0.11143300195581073,0.033653438091278076,0.05719095841793653,0.2035292387008667,4,0.09045000000000003,0.7669462561607361,end in I and five in T.,128,11.830708848143072
111,END IN I AND FIVE IN T,7,0,5,END,0.02321467734873295,0.02321467734873295,0.0996108267006023,0.033653438091278076,0.05719095841793653,0.2035292387008667,5,0.23078750000000003,0.7669462561607361,end in I and five in T.,128,11.830708848143072
111,END IN I AND FIVE IN T,7,3,6,AND,0.012335690669715405,0.012335690669715405,0.05293066653800914,0.018074512481689453,0.17504208861569448,0.18045228719711304,6,0.48239999999999994,0.7669462561607361,end in I and five in T.,128,11.830708848143072
111,END IN I AND FIVE IN T,7,6,7,T,0.00355331739410758,0.00355331739410758,0.015246771593661815,0.0,-2.220446049250313e-16,0.23305374383926392,7,0.020099999999999785,0.7669462561607361,end in I and five in T.,128,11.830708848143072
113,EVER YOUR'S W H,4,1,1,YOUR'S,0.09720076620578766,0.09720076620578766,0.43313668615042744,0.12822377681732178,1.0,0.12822377681732178,1,0.4622115384615386,0.7755885720252991,"Ever yours, W.H.",16,2.2429817312504383
113,EVER YOUR'S W H,4,2,2,W,0.06522732228040695,0.06522732228040695,0.2906597069326309,0.06580972671508789,0.2928932188134524,0.15303313732147217,2,0.9909903846153849,0.7755885720252991,"Ever yours, W.H.",16,2.2429817312504383
113,EVER YOUR'S W H,4,0,3,EVER,0.05365538224577904,0.05365538224577904,0.23909394305461162,0.0715867280960083,0.6464466094067263,0.1911001205444336,3,0.300875,0.7755885720252991,"Ever yours, W.H.",16,2.2429817312504383
113,EVER YOUR'S W H,4,3,4,H,0.008327826857566833,0.008327826857566833,0.03710965940622645,1.1920928955078125e-07,0.0,0.22441142797470093,4,0.020096153846154152,0.7755885720252991,"Ever yours, W.H.",16,2.2429817312504383
116,FACE AND FIGURE I,4,0,1,FACE,0.09912702441215515,0.09912702441215515,0.5468056007602754,0.10923278331756592,0.33333333333333315,0.10923278331756592,1,0.36049337748344373,0.8249810338020325,Face and figure.,16,2.2518284589996256
116,FACE AND FIGURE I,4,2,2,FIGURE,0.06735531240701675,0.06735531240701675,0.371546127643055,0.04908877611160278,0.18350341907227385,0.16947221755981445,2,0.30452359271523155,0.8249810338020325,Face and figure.,16,2.2518284589996256
116,FACE AND FIGURE I,4,1,3,AND,0.011669069528579712,0.011669069528579712,0.06436905184764163,0.0,-2.220446049250313e-16,0.21482568979263306,3,0.2123613410596027,0.8249810338020325,Face and figure.,16,2.2518284589996256
116,FACE AND FIGURE I,4,3,4,I,-0.0031324424780905247,0.0031324424780905247,0.017279214232816854,0.03130829334259033,-2.220446049250313e-16,0.17501896619796753,4,1.2020902317880797,0.8249810338020325,Face and figure.,16,2.2518284589996256
117,FOR ASKED THE INCAS,4,3,1,INCAS,0.09595555067062378,0.09595555067062378,0.44926111944508856,0.09857946634292603,0.13397459621556118,0.09857946634292603,1,0.4231818181818181,0.7864149808883667,"4. Ask the Incas,",16,2.3536482959998466
117,FOR ASKED THE INCAS,4,1,2,ASKED,0.0737791433930397,0.0737791433930397,0.34543182047106114,0.0969088077545166,0.42264973081037416,0.16560125350952148,2,0.22187500000000004,0.7864149808883667,"4. Ask the Incas,",16,2.3536482959998466
117,FOR ASKED THE INCAS,4,0,3,FOR,0.037086401134729385,0.037086401134729385,0.17363745998571958,0.03775399923324585,0.13397459621556118,0.22081398963928223,3,0.30137499999999995,0.7864149808883667,"4. Ask the Incas,",16,2.3536482959998466
117,FOR ASKED THE INCAS,4,2,4,THE,0.006764158606529236,0.006764158606529236,0.031669595416159574,0.03046739101409912,0.25,0.2135850191116333,4,0.06051136363636345,0.7864149808883667,"4. Ask the Incas,",16,2.3536482959998466
127,HAM TO BE OR NOT TO BE,7,2,1,BE,0.06021322309970856,0.06021322309970856,0.41260085269164,0.05957919359207153,0.25379749275536345,0.05957919359207153,1,0.24224299065420563,0.8618372678756714,"Ham, to be or not to be.",128,13.456617860428585
127,HAM TO BE OR NOT TO BE,7,0,2,HAM,0.03170505166053772,0.03170505166053772,0.2172534648761175,0.05554986000061035,0.04653741075440754,0.1145734190940857,2,0.26173773364485975,0.8618372678756714,"Ham, to be or not to be.",128,13.456617860428585
127,HAM TO BE OR NOT TO BE,7,3,3,OR,0.02815321274101734,0.02815321274101734,0.19291509381116526,0.0,0.0,0.1145734190940857,3,0.1433668224299065,0.8618372678756714,"Ham, to be or not to be.",128,13.456617860428585
127,HAM TO BE OR NOT TO BE,7,6,4,BE,0.016356801614165306,0.016356801614165306,0.1120821963331384,0.0,0.0,0.13650506734848022,4,0.2424252336448598,0.8618372678756714,"Ham, to be or not to be.",128,13.456617860428585
