sample_id,row_index,audio_column,transcript,n_segments,n_target_text_tokens,segment_idx,segment_rank_abs_sv,segment_token,segment_sv,segment_abs_sv,segment_abs_sv_share,base_logprob,deleted_logprob,logprob_drop,cumulative_logprob,cumulative_logprob_drop,cumulative_n_deleted,segment_start_sec,segment_end_sec,runtime_sec
11,11,audio__original,ALTERED WORDS AND FIGURES,4,7,2,3,AND,0.14705881476402283,0.14705881476402283,0.14705882338235293,-2.4868798926472664,-2.6118193742419993,0.12493948159473289,-2.7003964419875826,0.21351654934031616,3,1.6711875,1.8933125,0.3017048675001206
11,11,audio__original,ALTERED WORDS AND FIGURES,4,7,0,4,ALTERED,0.0,0.0,0.0,-2.4868798926472664,-2.9738224470389207,0.48694255439165435,-2.9818067572611784,0.494926864613912,4,0.504,0.9869375,0.3017048675001206
26,26,audio__original,AND I BOUGHT THINGS,4,12,1,1,I,0.4285714328289032,0.4285714328289032,0.4285714196279081,-0.45677671177933615,-0.552828181690226,0.09605146991088981,-0.552828181690226,0.09605146991088981,1,0.5320625,0.705,0.4602552824999293
26,26,audio__original,AND I BOUGHT THINGS,4,12,2,2,BOUGHT,0.34285715222358704,0.34285715222358704,0.3428571416627908,-0.45677671177933615,-0.6372873390403887,0.18051062726105255,-0.6675025780374805,0.21072586625814432,2,0.84225,1.269875,0.4602552824999293
26,26,audio__original,AND I BOUGHT THINGS,4,12,3,3,THINGS,0.22857144474983215,0.22857144474983215,0.22857143770930102,-0.45677671177933615,-0.6899459871153036,0.23316927533596749,-0.5787262079926828,0.12194949621334666,3,1.3505,1.794625,0.4602552824999293
26,26,audio__original,AND I BOUGHT THINGS,4,12,0,4,AND,0.0,0.0,0.0,-0.45677671177933615,-0.6560392233853539,0.19926251160601777,-0.46482929579603177,0.008052584016695619,4,0.2625,0.4635625,0.4602552824999293
32,32,audio__original,AND NOW I SAID,4,12,0,1,AND,0.5769230723381042,0.5769230723381042,0.5769230631643576,-1.9389745633622322,-2.7581790635983148,0.8192045002360826,-2.7581790635983148,0.8192045002360826,1,0.503,0.6835625,0.46235871099997894
32,32,audio__original,AND NOW I SAID,4,12,2,2,I,0.26923078298568726,0.26923078298568726,0.2692307787046052,-1.9389745633622322,-2.5054286842544875,0.5664541208922553,-2.9278891583283744,0.9889145949661422,2,1.1259375,1.306875,0.46235871099997894
32,32,audio__original,AND NOW I SAID,4,12,3,3,SAID,0.1538461595773697,0.1538461595773697,0.15384615713103714,-1.9389745633622322,-2.4487247659514346,0.5097502025892025,-3.314597570647796,1.375623007285564,3,1.3873125,1.74925,0.46235871099997894
32,32,audio__original,AND NOW I SAID,4,12,1,4,NOW,0.0,0.0,0.0,-1.9389745633622322,-2.895522363483906,0.9565478001216736,-3.080230835825205,1.1412562724629727,4,0.743875,1.0053125,0.46235871099997894
33,33,audio__original,AND OH ANNE DEAR,4,12,0,1,AND,0.4736841917037964,0.4736841917037964,0.47368421946389183,-1.7687826052230473,-1.9391123886452988,0.17032978342225147,-1.9391123886452988,0.17032978342225147,1,0.3741875,0.5629375,0.46024334775006537
33,33,audio__original,AND OH ANNE DEAR,4,12,2,2,ANNE,0.2631578743457794,0.2631578743457794,0.2631578897680541,-1.7687826052230473,-1.918795022376192,0.15001241715314473,-2.0304455538474335,0.2616629486243862,2,1.0049375,1.3269375,0.46024334775006537
33,33,audio__original,AND OH ANNE DEAR,4,12,3,3,DEAR,0.2631578743457794,0.2631578743457794,0.2631578897680541,-1.7687826052230473,-1.8769157578547795,0.10813315263173218,-2.22567609527808,0.45689349005503277,3,1.383125,1.728625,0.46024334775006537
33,33,audio__original,AND OH ANNE DEAR,4,12,1,4,OH,0.0,0.0,0.0,-1.7687826052230473,-1.8525698910234496,0.08378728580040229,-1.9487234533686812,0.17994084814563394,4,0.6630625,0.9046875,0.46024334775006537
35,35,audio__original,AND REFUSED TO APOLOGISE,4,12,0,1,AND,0.923076868057251,0.923076868057251,0.9230769152763868,-2.1445474068944654,-2.229662834045788,0.08511542715132236,-2.229662834045788,0.08511542715132236,1,0.1458125,0.292625,0.46495740525006113
35,35,audio__original,AND REFUSED TO APOLOGISE,4,12,2,2,TO,0.07692307978868484,0.07692307978868484,0.07692308372361321,-2.1445474068944654,-2.242518950253725,0.09797154335925962,-2.2295274337132773,0.0849800268188119,2,0.9083125,0.9583125,0.46495740525006113
35,35,audio__original,AND REFUSED TO APOLOGISE,4,12,1,3,REFUSED,0.0,0.0,0.0,-2.1445474068944654,-2.3402936222652593,0.19574621537079384,-2.3315813976029554,0.18703399070848992,3,0.3633125,0.8679375,0.46495740525006113
35,35,audio__original,AND REFUSED TO APOLOGISE,4,12,3,4,APOLOGISE,0.0,0.0,0.0,-2.1445474068944654,-2.1943292611589036,0.04978185426443815,-2.494724049543341,0.3501766426488757,4,1.0698125,1.9168125,0.46495740525006113
38,38,audio__original,AND SO IN MY VIEW,5,12,0,1,AND,0.3578526973724365,0.3578526973724365,0.3578526970145838,-2.5887697593619428,-2.950798242042462,0.3620284826805191,-2.950798242042462,0.3620284826805191,1,0.363875,0.597,0.4256101885999669
38,38,audio__original,AND SO IN MY VIEW,5,12,4,2,VIEW,0.27031728625297546,0.27031728625297546,0.27031728598265814,-2.5887697593619428,-2.9003753513097763,0.31160559194783355,-2.733316416541735,0.14454665717979243,2,1.7555,2.0574375,0.4256101885999669
38,38,audio__original,AND SO IN MY VIEW,5,12,3,3,MY,0.20274874567985535,0.20274874567985535,0.20274874547710658,-2.5887697593619428,-2.8536658187707267,0.2648960594087839,-2.8260882633427777,0.23731850398083498,3,1.4528125,1.6748125,0.4256101885999669
38,38,audio__original,AND SO IN MY VIEW,5,12,2,4,IN,0.16908127069473267,0.16908127069473267,0.1690812705256514,-2.5887697593619428,-2.9186372912178435,0.3298675318559008,-2.857391090442737,0.26862133108079433,4,1.266375,1.3923125,0.4256101885999669
38,38,audio__original,AND SO IN MY VIEW,5,12,1,5,SO,0.0,0.0,0.0,-2.5887697593619428,-2.812954996712506,0.22418523735056306,-3.0034237566093602,0.41465399724741747,5,0.6456875,1.0475,0.4256101885999669
43,43,audio__original,AND THERE WAS MY AUNT,5,12,0,1,AND,0.4506571590900421,0.4506571590900421,0.45065716451528565,-1.685816266394492,-1.8803423356633477,0.19452606926885574,-1.8803423356633477,0.19452606926885574,1,0.4435,0.604,0.4245521816001201
43,43,audio__original,AND THERE WAS MY AUNT,5,12,1,2,THERE,0.32158026099205017,0.32158026099205017,0.32158026486339936,-1.685816266394492,-1.8879075542402763,0.20209128784578434,-1.818377021588579,0.13256075519408705,2,0.6321875,0.765125,0.4245521816001201
43,43,audio__original,AND THERE WAS MY AUNT,5,12,3,3,MY,0.21157832443714142,0.21157832443714142,0.2115783269842305,-1.685816266394492,-1.9663900559341225,0.2805737895396305,-1.8292662066814955,0.14344994028700353,3,0.9261875,1.026875,0.4245521816001201
43,43,audio__original,AND THERE WAS MY AUNT,5,12,2,4,WAS,0.016184242442250252,0.016184242442250252,0.01618424263708452,-1.685816266394492,-1.931911324975469,0.2460950585809769,-2.020131186460882,0.33431492006638996,4,0.78525,0.86575,0.4245521816001201
43,43,audio__original,AND THERE WAS MY AUNT,5,12,4,5,AUNT,0.0,0.0,0.0,-1.685816266394492,-1.906581268068597,0.22076500167410495,-1.7313772972265724,0.04556103083208041,5,1.0771875,1.368625,0.4245521816001201
44,44,audio__original,AND THIS AND HERE AGAIN,5,12,1,1,THIS,0.7294648289680481,0.7294648289680481,0.729464809216306,-1.0931585791210334,-1.2912008414665859,0.19804226234555244,-1.2912008414665859,0.19804226234555244,1,0.4033125,0.726,0.4321236342000702
44,44,audio__original,AND THIS AND HERE AGAIN,5,12,4,2,AGAIN,0.1644628643989563,0.1644628643989563,0.16446285994579016,-1.0931585791210334,-1.217632917066415,0.12447433794538165,-1.1317504569888115,0.03859187786777807,2,1.5125,2.1168125,0.4321236342000702
44,44,audio__original,AND THIS AND HERE AGAIN,5,12,2,3,AND,0.061660733073949814,0.061660733073949814,0.06166073140436021,-1.0931585791210334,-1.1752903411785762,0.0821317620575428,-1.084314023454984,-0.00884455566604947,3,0.951,1.169625,0.4321236342000702
44,44,audio__original,AND THIS AND HERE AGAIN,5,12,0,4,AND,0.04441159963607788,0.04441159963607788,0.0444115984335436,-1.0931585791210334,-1.2894305785497029,0.19627199942866946,-1.1052592024207115,0.012100623299678093,4,0.1418125,0.33275,0.4321236342000702
44,44,audio__original,AND THIS AND HERE AGAIN,5,12,3,5,HERE,0.0,0.0,0.0,-1.0931585791210334,-1.2365612139304478,0.1434026348094144,-1.2651364356279373,0.1719778565069039,5,1.2503125,1.42175,0.4321236342000702
60,60,audio__original,AT YOUR SERVICE SIR,4,12,0,1,AT,0.25,0.25,0.24999999974999998,-0.9142534043639898,-1.1549252074522276,0.24067180308823777,-1.1549252074522276,0.24067180308823777,1,0.7224375,0.7724375,0.46748854725001365
60,60,audio__original,AT YOUR SERVICE SIR,4,12,1,2,YOUR,0.25,0.25,0.24999999974999998,-0.9142534043639898,-1.0677171734472115,0.15346376908322168,-1.1490188161066424,0.23476541174265253,2,0.8430625,1.0038125,0.46748854725001365
60,60,audio__original,AT YOUR SERVICE SIR,4,12,2,3,SERVICE,0.25,0.25,0.24999999974999998,-0.9142534043639898,-1.2533393677634497,0.33908596339945984,-1.3579809689739097,0.4437275646099199,3,1.12425,1.566,0.46748854725001365
60,60,audio__original,AT YOUR SERVICE SIR,4,12,3,4,SIR,0.25,0.25,0.24999999974999998,-0.9142534043639898,-1.2574980863525222,0.3432446819885324,-1.1042126955774922,0.1899592912135024,4,1.7265625,2.16825,0.46748854725001365
65,65,audio__original,BUT ALL THIS WAS IN VAIN,6,12,1,1,ALL,0.5365366339683533,0.5365366339683533,0.5365366574168743,-1.6494902296108194,-1.80274194967933,0.15325172006851062,-1.80274194967933,0.15325172006851062,1,0.7254375,0.886625,0.4098731220001355
65,65,audio__original,BUT ALL THIS WAS IN VAIN,6,12,2,2,THIS,0.226456418633461,0.226456418633461,0.2264564285303958,-1.6494902296108194,-1.8466426813004848,0.19715245168966544,-1.822531359444838,0.17304112983401865,2,0.96725,1.1284375,0.4098731220001355
65,65,audio__original,BUT ALL THIS WAS IN VAIN,6,12,0,3,BUT,0.1310798078775406,0.1310798078775406,0.13107981360618506,-1.6494902296108194,-1.805177232910258,0.15568700329943863,-1.7446496909833513,0.09515946137253195,3,0.664375,0.714375,0.4098731220001355
65,65,audio__original,BUT ALL THIS WAS IN VAIN,6,12,3,4,WAS,0.05659722164273262,0.05659722164273262,0.05659722411622848,-1.6494902296108194,-1.7686369052583661,0.11914667564754677,-1.941467122931499,0.29197689332067966,4,1.1889375,1.37025,0.4098731220001355
65,65,audio__original,BUT ALL THIS WAS IN VAIN,6,12,5,5,VAIN,0.04932987317442894,0.04932987317442894,0.04932987533031634,-1.6494902296108194,-1.7932202669714268,0.1437300373606074,-2.082678940418797,0.4331887108079777,5,1.5959375,1.9946875,0.4098731220001355
65,65,audio__original,BUT ALL THIS WAS IN VAIN,6,12,4,6,IN,0.0,0.0,0.0,-1.6494902296108194,-1.8478748913427505,0.19838466173193114,-2.0998747030268228,0.4503844734160034,6,1.4408125,1.5315,0.4098731220001355
66,66,audio__original,BUT BEFORE HE COULD ACT,5,12,2,1,HE,0.29390832781791687,0.29390832781791687,0.29390832752400853,-0.532975719931225,-0.49492341342071694,-0.038052306510508005,-0.49492341342071694,-0.038052306510508005,1,1.09125,1.1720625,0.43109855200000313
66,66,audio__original,BUT BEFORE HE COULD ACT,5,12,0,2,BUT,0.2879978120326996,0.2879978120326996,0.28799781174470174,-0.532975719931225,-0.6046653689506153,0.07168964901939034,-0.5672152222444614,0.03423950231323647,2,0.52625,0.6870625,0.43109855200000313
66,66,audio__original,BUT BEFORE HE COULD ACT,5,12,3,3,COULD,0.24596339464187622,0.24596339464187622,0.2459633943959128,-0.532975719931225,-0.721992937362908,0.1890172174316831,-0.6485150819644332,0.11553936203320825,3,1.2125,1.374125,0.43109855200000313
66,66,audio__original,BUT BEFORE HE COULD ACT,5,12,4,4,ACT,0.17213046550750732,0.17213046550750732,0.17213046533537685,-0.532975719931225,-0.5931688007161332,0.06019308078490826,-0.782034608341443,0.24905888841021806,4,1.444875,1.6050625,0.43109855200000313
66,66,audio__original,BUT BEFORE HE COULD ACT,5,12,1,5,BEFORE,0.0,0.0,0.0,-0.532975719931225,-0.5588220983045176,0.025846378373292622,-0.884661124063617,0.351685404132392,5,0.70725,1.030625,0.43109855200000313
76,76,audio__original,BUT WHERE YOU GO I GO,6,8,0,1,BUT,0.5317697525024414,0.5317697525024414,0.5317697688091442,-3.23379940725863,-3.8184517212212086,0.5846523139625788,-3.8184517212212086,0.5846523139625788,1,0.06025,0.2304375,0.29409732350010626
76,76,audio__original,BUT WHERE YOU GO I GO,6,8,1,2,WHERE,0.26303014159202576,0.26303014159202576,0.2630301496578368,-3.23379940725863,-3.596513039432466,0.36271363217383623,-3.560333820991218,0.3265344137325883,2,0.2805625,0.501,0.29409732350010626
76,76,audio__original,BUT WHERE YOU GO I GO,6,8,5,3,GO,0.09320247918367386,0.09320247918367386,0.09320248204172495,-3.23379940725863,-3.5523218773305416,0.3185224700719118,-3.7936886185780168,0.559889211319387,3,1.843875,2.3046875,0.29409732350010626
76,76,audio__original,BUT WHERE YOU GO I GO,6,8,2,4,YOU,0.09027116745710373,0.09027116745710373,0.09027117022526623,-3.23379940725863,-3.481568969786167,0.24776956252753735,-3.876857902854681,0.6430584955960512,4,0.5811875,0.7615625,0.29409732350010626
76,76,audio__original,BUT WHERE YOU GO I GO,6,8,4,5,I,0.021726427599787712,0.021726427599787712,0.02172642826602793,-3.23379940725863,-3.3606981383636594,0.12689873110502958,-3.844983786344528,0.6111843790858984,5,1.41475,1.8038125,0.29409732350010626
76,76,audio__original,BUT WHERE YOU GO I GO,6,8,3,6,GO,0.0,0.0,0.0,-3.23379940725863,-3.3930587973445654,0.1592593900859356,-3.8453355645760894,0.6115361573174596,6,0.8216875,1.1624375,0.29409732350010626
80,80,audio__original,BY WE'LL GO TO WAR WITH EM,7,3,3,1,TO,0.22568848729133606,0.22568848729133606,0.2256884971547096,-1.0880550543467205,-1.1434555649757385,0.055400510629018074,-1.1434555649757385,0.055400510629018074,1,1.23,1.280375,0.11412252314286368
80,80,audio__original,BY WE'LL GO TO WAR WITH EM,7,3,0,2,BY,0.19416768848896027,0.19416768848896027,0.19416769697476502,-1.0880550543467205,-4.2032963037490845,3.115241249402364,-3.962610363960266,2.8745553096135454,2,0.26275,0.6250625,0.11412252314286368
80,80,audio__original,BY WE'LL GO TO WAR WITH EM,7,3,5,3,WITH,0.16665150225162506,0.16665150225162506,0.16665150953487656,-1.0880550543467205,-0.8467899623016516,-0.24126509204506885,-3.0479272653659186,1.9598722110191982,3,1.5828125,1.895375,0.11412252314286368
80,80,audio__original,BY WE'LL GO TO WAR WITH EM,7,3,4,4,WAR,0.15515385568141937,0.15515385568141937,0.15515386246218366,-1.0880550543467205,-1.449524536728859,0.3614694823821385,-2.5339074432849884,1.445852388938268,4,1.3308125,1.5525625,0.11412252314286368
80,80,audio__original,BY WE'LL GO TO WAR WITH EM,7,3,6,5,EM,0.14313827455043793,0.14313827455043793,0.14313828080607943,-1.0880550543467205,-1.1292080283164978,0.04115297396977735,-3.232374389966329,2.144319335619609,5,1.955875,2.005875,0.11412252314286368
80,80,audio__original,BY WE'LL GO TO WAR WITH EM,7,3,1,6,WE'LL,0.11520014703273773,0.11520014703273773,0.1152001520673857,-1.0880550543467205,-1.4772217571735382,0.38916670282681776,-2.8802375346422195,1.792182480295499,6,0.7736875,1.0485,0.11412252314286368
80,80,audio__original,BY WE'LL GO TO WAR WITH EM,7,3,2,7,GO,0.0,0.0,0.0,-1.0880550543467205,-1.3308489918708801,0.24279393752415968,-4.405357792973518,3.3173027386267977,7,1.0888125,1.189625,0.11412252314286368
89,89,audio__original,CHAPTER ONE MY EDUCATION,4,12,1,1,ONE,0.44117647409439087,0.44117647409439087,0.44117646050513126,-0.3812198960222304,-0.526972223383685,0.1457523273614546,-0.526972223383685,0.1457523273614546,1,0.661,0.8413125,0.47156466549995457
89,89,audio__original,CHAPTER ONE MY EDUCATION,4,12,3,2,EDUCATION,0.3235294222831726,0.3235294222831726,0.3235294123177153,-0.3812198960222304,-1.1720864054126043,0.790866509390374,-1.6118771818776925,1.230657285855462,2,1.9230625,2.8043125,0.47156466549995457
89,89,audio__original,CHAPTER ONE MY EDUCATION,4,12,2,3,MY,0.2352941334247589,0.2352941334247589,0.23529412617715337,-0.3812198960222304,-1.46307543789347,1.0818555418712397,-1.903333645624419,1.5221137496021886,3,1.3815,1.8629375,0.47156466549995457
89,89,audio__original,CHAPTER ONE MY EDUCATION,4,12,0,4,CHAPTER,0.0,0.0,0.0,-0.3812198960222304,-1.4954391873131196,1.1142192912908893,-2.6240872559137642,2.242867359891534,4,0.1403125,0.5408125,0.47156466549995457
94,94,audio__original,CLOTHO FROM TIME TO TIME,5,12,3,1,TO,0.3712645173072815,0.3712645173072815,0.37126451416988077,-1.973337665006208,-2.3712451805283004,0.39790751552209236,-2.3712451805283004,0.39790751552209236,1,1.2265,1.3069375,0.42243622959995264
94,94,audio__original,CLOTHO FROM TIME TO TIME,5,12,2,2,TIME,0.33682066202163696,0.33682066202163696,0.3368206591753068,-1.973337665006208,-2.444446715492328,0.4711090504861202,-2.389570018979915,0.41623235397370695,2,0.965125,1.1863125,0.42243622959995264
94,94,audio__original,CLOTHO FROM TIME TO TIME,5,12,4,3,TIME,0.24966254830360413,0.24966254830360413,0.24966254619381065,-1.973337665006208,-2.315417040968896,0.3420793759626879,-2.4586874768938287,0.4853498118876207,3,1.3471875,1.7288125,0.42243622959995264
94,94,audio__original,CLOTHO FROM TIME TO TIME,5,12,0,4,CLOTHO,0.042252279818058014,0.042252279818058014,0.04225227946100172,-1.973337665006208,-2.306562302115102,0.33322463710889383,-2.5258100808690265,0.5524724158628185,4,0.322125,0.7435625,0.42243622959995264
94,94,audio__original,CLOTHO FROM TIME TO TIME,5,12,1,5,FROM,0.0,0.0,0.0,-1.973337665006208,-2.4564073344760495,0.48306966946984153,-2.555653646878151,0.582315981871943,5,0.7841875,0.9249375,0.42243622959995264
102,102,audio__original,DEATH OF A FRIEND,4,12,0,1,DEATH,0.5999999642372131,0.5999999642372131,0.5999999859889544,-0.6599005712244738,-0.930541867397551,0.2706412961730772,-0.930541867397551,0.2706412961730772,1,0.32275,0.6645,0.4652392970001529
102,102,audio__original,DEATH OF A FRIEND,4,12,3,2,FRIEND,0.2800000011920929,0.2800000011920929,0.28000001134290614,-0.6599005712244738,-0.6759613499598345,0.016060778735360715,-0.8104108600546169,0.15051028883014317,2,1.0571875,1.7355,0.4652392970001529
102,102,audio__original,DEATH OF A FRIEND,4,12,2,3,A,0.11999999731779099,0.11999999731779099,0.12000000166813941,-0.6599005712244738,-0.7778570168156875,0.11795644559121377,-0.8098583090832108,0.149957737858737,3,0.9464375,0.9964375,0.4652392970001529
102,102,audio__original,DEATH OF A FRIEND,4,12,1,4,OF,0.0,0.0,0.0,-0.6599005712244738,-0.8143397058762881,0.15443913465181436,-0.8024583025714188,0.14255773134694505,4,0.8055,0.865875,0.4652392970001529
109,109,audio__original,ELEVEN P M MAJOR,4,10,0,1,ELEVEN,0.5999999642372131,0.5999999642372131,0.5999999859889544,-2.976565793882037,-3.1799489565473777,0.20338316266534084,-3.1799489565473777,0.20338316266534084,1,0.22175,0.704125,0.3764520997499403
109,109,audio__original,ELEVEN P M MAJOR,4,10,3,2,MAJOR,0.2800000011920929,0.2800000011920929,0.28000001134290614,-2.976565793882037,-2.8313376886508195,-0.14522810523121743,-3.05360101844999,0.07703522456795309,2,2.3283125,3.0575625,0.3764520997499403
109,109,audio__original,ELEVEN P M MAJOR,4,10,1,3,P,0.11999999731779099,0.11999999731779099,0.12000000166813941,-2.976565793882037,-3.0801300217353855,0.10356422785334862,-2.9872824632599078,0.010716669377870858,3,0.7323125,0.824875,0.3764520997499403
109,109,audio__original,ELEVEN P M MAJOR,4,10,2,4,M,0.0,0.0,0.0,-2.976565793882037,-2.9476593645638784,-0.028906429318158455,-3.081206977477632,0.10464118359559516,4,1.166875,1.2675,0.3764520997499403
110,110,audio__original,EMILY AT THIS TIME,4,12,0,1,EMILY,0.25,0.25,0.24999999974999998,-3.159843677033981,-3.461684030791124,0.301840353757143,-3.461684030791124,0.301840353757143,1,0.50275,0.9645625,0.4592573202501171
110,110,audio__original,EMILY AT THIS TIME,4,12,1,2,AT,0.25,0.25,0.24999999974999998,-3.159843677033981,-3.4920617577930293,0.33221808075904846,-3.3369288792212806,0.17708520218729973,2,1.1610625,1.42675,0.4592573202501171
110,110,audio__original,EMILY AT THIS TIME,4,12,2,3,THIS,0.25,0.25,0.24999999974999998,-3.159843677033981,-3.387593738734722,0.2277500617007413,-3.530232978363832,0.37038930132985115,3,1.4468125,1.6276875,0.4592573202501171
110,110,audio__original,EMILY AT THIS TIME,4,12,3,4,TIME,0.25,0.25,0.24999999974999998,-3.159843677033981,-3.5063227117061615,0.34647903467218066,-3.601070805142323,0.4412271281083422,4,1.667875,1.989,0.4592573202501171
111,111,audio__original,END IN I AND FIVE IN T,7,12,0,1,END,0.22111555933952332,0.22111555933952332,0.22111556817932423,-1.8934364598244429,-2.1115234661847353,0.21808700636029243,-2.1115234661847353,0.21808700636029243,1,0.5430625,0.7738125,0.38948524128565104
111,111,audio__original,END IN I AND FIVE IN T,7,12,6,2,T,0.21777409315109253,0.21777409315109253,0.21777410185730767,-1.8934364598244429,-1.9200908963878949,0.02665443656345201,-2.0645681119834385,0.17113165215899562,2,3.8591875,3.9091875,0.38948524128565104
111,111,audio__original,END IN I AND FIVE IN T,7,12,4,3,FIVE,0.17000600695610046,0.17000600695610046,0.17000601375263374,-1.8934364598244429,-1.9461790332570672,0.05274257343262434,-2.0897636466349163,0.19632718681047345,3,2.440125,2.9245,0.38948524128565104
111,111,audio__original,END IN I AND FIVE IN T,7,12,5,4,IN,0.1664436012506485,0.1664436012506485,0.16644360790476323,-1.8934364598244429,-1.9769162746767204,0.08347981485227751,-2.0035882281760373,0.11015176835159446,4,3.015,3.497375,0.38948524128565104
111,111,audio__original,END IN I AND FIVE IN T,7,12,2,5,I,0.16506138443946838,0.16506138443946838,0.1650613910383246,-1.8934364598244429,-1.9609248051419854,0.06748834531754255,-1.9733022338089843,0.07986577398454142,5,0.984875,1.4270625,0.38948524128565104
111,111,audio__original,END IN I AND FIVE IN T,7,12,3,6,AND,0.059599313884973526,0.059599313884973526,0.059599316267646515,-1.8934364598244429,-1.9307035772750776,0.03726711745063471,-2.0250374373669424,0.13160097754249955,6,1.9095,2.391875,0.38948524128565104
111,111,audio__original,END IN I AND FIVE IN T,7,12,1,7,IN,0.0,0.0,0.0,-1.8934364598244429,-1.9516817207137744,0.058245260889331574,-2.1367306588217616,0.24329419899731874,7,0.834125,0.9245625,0.38948524128565104
113,113,audio__original,EVER YOUR'S W H,4,7,1,1,YOUR'S,0.4285714030265808,0.4285714030265808,0.42857142814285715,-2.3984614152993475,-2.4388662182859013,0.0404048029865538,-2.4388662182859013,0.0404048029865538,1,0.763625,1.2258125,0.30582889849983985
113,113,audio__original,EVER YOUR'S W H,4,7,2,2,W,0.4285714030265808,0.4285714030265808,0.42857142814285715,-2.3984614152993475,-2.7393912289823805,0.340929813683033,-2.6968055942228863,0.2983441789235388,2,1.802375,2.7933125,0.30582889849983985
113,113,audio__original,EVER YOUR'S W H,4,7,3,3,H,0.1428571343421936,0.1428571343421936,0.1428571427142857,-2.3984614152993475,-2.4599216814552034,0.06146026615585587,-2.814132986324174,0.41567157102482666,3,2.87375,2.92375,0.30582889849983985
113,113,audio__original,EVER YOUR'S W H,4,7,0,4,EVER,0.0,0.0,0.0,-2.3984614152993475,-2.578203335404396,0.17974192010504852,-3.085675148027284,0.6872137327279364,4,0.4425,0.743375,0.30582889849983985
116,116,audio__original,FACE AND FIGURE I,4,12,1,1,AND,0.44117647409439087,0.44117647409439087,0.44117646050513126,-0.4965437751573821,-0.6376833339066555,0.14113955874927347,-0.6376833339066555,0.14113955874927347,1,0.6490625,0.861375,0.46939418350007145
116,116,audio__original,FACE AND FIGURE I,4,12,2,2,FIGURE,0.3235294222831726,0.3235294222831726,0.3235294123177153,-0.4965437751573821,-0.6013222782251736,0.10477850306779152,-0.6138442779580752,0.1173005028006931,2,0.9575625,1.2620625,0.46939418350007145
116,116,audio__original,FACE AND FIGURE I,4,12,3,3,I,0.2352941334247589,0.2352941334247589,0.23529412617715337,-0.4965437751573821,-0.6700363812657694,0.1734926061083873,-0.6607957906089723,0.16425201545159024,3,1.38225,2.584375,0.46939418350007145
