sample_id,transcript,n_segments,segment_idx,segment_rank_abs_sv,segment_token,segment_sv,segment_abs_sv,segment_abs_sv_share,deletion_drop_emb,deletion_drop_tfidf,cumulative_drop_emb,cumulative_n_deleted,segment_dur_sec,util_empty_emb,base_text,n_coalitions,runtime_sec
7,Tell me something I do not know,7,6,5,know,0.02223544381558895,0.02223544381558895,0.12073589991544177,0.0,-4.440892098500626e-16,0.21058499813079834,5,0.26200178571428556,0.8209880590438843,Tell me something I do not know.,128,12.766297979857232
7,Tell me something I do not know,7,1,6,me,0.0055930837988853455,0.0055930837988853455,0.030369801087013454,0.0,-4.440892098500626e-16,0.21058499813079834,6,0.10114285714285709,0.8209880590438843,Tell me something I do not know.,128,12.766297979857232
7,Tell me something I do not know,7,3,7,I,-0.0025770075153559446,0.0025770075153559446,0.013992854113270394,0.0,-4.440892098500626e-16,0.17901194095611572,7,0.06068571428571434,0.8209880590438843,Tell me something I do not know.,128,12.766297979857232
9,Why Do Birds Sing?,4,2,1,Birds,0.16231141984462738,0.16231141984462738,0.7051215475984668,0.264768123626709,1.0,0.264768123626709,1,0.8234526315789474,0.7830830812454224,Why do birds sing?,16,2.339000293999561
9,Why Do Birds Sing?,4,0,2,Why,0.06124161556363106,0.06124161556363106,0.26604894951319263,0.08009505271911621,0.42264973081037416,0.23152798414230347,2,0.20056249999999998,0.7830830812454224,Why do birds sing?,16,2.339000293999561
9,Why Do Birds Sing?,4,1,3,Do,-0.0066362414509058,0.0066362414509058,0.02882949854408955,1.1920928955078125e-07,0.0,0.21691691875457764,3,0.11046315789473682,0.7830830812454224,Why do birds sing?,16,2.339000293999561
9,Why Do Birds Sing?,4,3,4,Sing?,0.0,0.0,0.0,1.1920928955078125e-07,0.0,0.21691691875457764,4,0.160286842105263,0.7830830812454224,Why do birds sing?,16,2.339000293999561
11,When was Margaret Claire Hoover born?,6,2,1,Margaret,0.12779656052589417,0.12779656052589417,0.41755666330488533,0.11961591243743896,0.33333333333333315,0.11961591243743896,1,0.520889733840304,0.6981995701789856,When was Margaret Clare Hoover born?,64,6.851289576165679
11,When was Margaret Claire Hoover born?,6,4,2,Hoover,0.08518662303686142,0.08518662303686142,0.2783348935770121,0.12277483940124512,0.18350341907227385,0.20955204963684082,2,0.9376817965779463,0.6981995701789856,When was Margaret Clare Hoover born?,64,6.851289576165679
11,When was Margaret Claire Hoover born?,6,3,3,Claire,0.041211485862731934,0.041211485862731934,0.13465253255538193,0.028297901153564453,0.08712907082472299,0.2349914312362671,3,0.5008555133079846,0.6981995701789856,When was Margaret Clare Hoover born?,64,6.851289576165679
11,When was Margaret Claire Hoover born?,6,1,4,was,0.031796105206012726,0.031796105206012726,0.1038891464784269,0.0513576865196228,0.2284832501895402,0.24053233861923218,4,0.14023954372623537,0.6981995701789856,When was Margaret Clare Hoover born?,64,6.851289576165679
11,When was Margaret Claire Hoover born?,6,0,5,When,0.017938390374183655,0.017938390374183655,0.05861107997649839,1.1920928955078125e-07,-2.220446049250313e-16,0.3018004298210144,5,0.2803937737642588,0.6981995701789856,When was Margaret Clare Hoover born?,64,6.851289576165679
11,When was Margaret Claire Hoover born?,6,5,6,born?,-0.002128841821104288,0.002128841821104288,0.0069556808404408555,1.1920928955078125e-07,-2.220446049250313e-16,0.3018004298210144,6,0.12011882129277485,0.6981995701789856,When was Margaret Clare Hoover born?,64,6.851289576165679
13,What are some famous world music artists?,7,6,1,artists?,0.0782034695148468,0.0782034695148468,0.26901289820273094,0.0,-4.440892098500626e-16,0.0,1,0.42423271276595753,0.7092947363853455,What are some famous world music artists?,128,12.858224960714454
13,What are some famous world music artists?,7,5,2,music,0.07397310435771942,0.07397310435771942,0.254460822720215,0.0,-4.440892098500626e-16,0.08898544311523438,2,0.28238297872340423,0.7092947363853455,What are some famous world music artists?,128,12.858224960714454
13,What are some famous world music artists?,7,4,3,world,0.04889528825879097,0.04889528825879097,0.16819539189956473,0.0,-4.440892098500626e-16,0.05739307403564453,3,0.2722978723404257,0.7092947363853455,What are some famous world music artists?,128,12.858224960714454
13,What are some famous world music artists?,7,3,4,famous,0.03261219337582588,0.03261219337582588,0.11218301069255329,0.0,-4.440892098500626e-16,0.18262141942977905,4,0.3994069148936171,0.7092947363853455,What are some famous world music artists?,128,12.858224960714454
13,What are some famous world music artists?,7,2,5,some,0.025257466360926628,0.025257466360926628,0.08688341155657954,0.0,-4.440892098500626e-16,0.2176985740661621,5,0.18153191489361703,0.7092947363853455,What are some famous world music artists?,128,12.858224960714454
13,What are some famous world music artists?,7,0,6,What,0.022128192707896233,0.022128192707896233,0.07611899176940709,0.0,-4.440892098500626e-16,0.29070526361465454,6,0.20107047872340428,0.7092947363853455,What are some famous world music artists?,128,12.858224960714454
13,What are some famous world music artists?,7,1,7,are,0.009635563008487225,0.009635563008487225,0.033145469719039374,0.0,-4.440892098500626e-16,0.29070526361465454,7,0.12102127659574469,0.7092947363853455,What are some famous world music artists?,128,12.858224960714454
15,What should I call you?,5,0,1,What,0.08113420754671097,0.08113420754671097,0.36781649288938145,0.04255014657974243,0.10557280900008403,0.04255014657974243,1,0.20068750000000002,0.7939521074295044,What should I call you?,32,4.056953380999039
15,What should I call you?,5,3,2,call,0.06274250149726868,0.06274250149726868,0.28443892599241466,0.0,-2.220446049250313e-16,0.08663153648376465,2,0.25126866883116894,0.7939521074295044,What should I call you?,32,4.056953380999039
15,What should I call you?,5,1,3,should,0.05142870917916298,0.05142870917916298,0.23314860668623738,0.0,-2.220446049250313e-16,0.20160925388336182,3,0.1809350649350649,0.7939521074295044,What should I call you?,32,4.056953380999039
15,What should I call you?,5,4,4,you?,0.018010223284363747,0.018010223284363747,0.08164814034567956,0.0,-2.220446049250313e-16,0.20106220245361328,4,0.34130519480519483,0.7939521074295044,What should I call you?,32,4.056953380999039
15,What should I call you?,5,2,5,I,-0.007267743814736605,0.007267743814736605,0.03294782955285398,0.0,-2.220446049250313e-16,0.2060478925704956,5,0.04020779220779214,0.7939521074295044,What should I call you?,32,4.056953380999039
16,What is the capital of Australia?,6,5,1,Australia?,0.18406039476394653,0.18406039476394653,0.841734659063202,0.2000613808631897,0.33333333333333315,0.2000613808631897,1,0.6620398230088498,0.7920902371406555,What is the capital of Australia?,64,6.91694892983287
16,What is the capital of Australia?,6,1,2,is,0.018059317022562027,0.018059317022562027,0.0825878542550975,0.0,-2.220446049250313e-16,0.2000613808631897,2,0.08028318584070793,0.7920902371406555,What is the capital of Australia?,64,6.91694892983287
16,What is the capital of Australia?,6,0,3,What,0.008396182209253311,0.008396182209253311,0.03839694888409911,0.0,-2.220446049250313e-16,0.2600746750831604,3,0.18837500000000001,0.7920902371406555,What is the capital of Australia?,64,6.91694892983287
16,What is the capital of Australia?,6,3,4,capital,-0.002969341352581978,0.002969341352581978,0.013579225092194773,0.0,-2.220446049250313e-16,0.2600746750831604,4,0.467662610619469,0.7920902371406555,What is the capital of Australia?,64,6.91694892983287
16,What is the capital of Australia?,6,2,5,the,0.002772972220554948,0.002772972220554948,0.012681200807234987,0.0,-2.220446049250313e-16,0.20790976285934448,5,0.08028318584070798,0.7920902371406555,What is the capital of Australia?,64,6.91694892983287
16,What is the capital of Australia?,6,4,6,of,-0.0024097443092614412,0.0024097443092614412,0.011020107325027772,0.0,-2.220446049250313e-16,0.20790976285934448,6,0.040141592920353686,0.7920902371406555,What is the capital of Australia?,64,6.91694892983287
17,When did Gallimimus die out?,5,2,1,Gallimimus,0.16250330209732056,0.16250330209732056,0.5997304420600297,0.17122799158096313,0.19999999999999984,0.17122799158096313,1,0.5618371305418719,0.7290395498275757,When did Glimmerist die out?,32,4.004755548400863
17,When did Gallimimus die out?,5,0,2,When,0.04914257675409317,0.04914257675409317,0.18136431014214566,0.07317531108856201,0.7418011102528388,0.2531394958496094,2,0.24059082512315277,0.7290395498275757,When did Glimmerist die out?,32,4.004755548400863
17,When did Gallimimus die out?,5,1,3,did,0.026540644466876984,0.026540644466876984,0.09795020921572194,0.06937116384506226,0.3999999999999999,0.3035483956336975,3,0.1404935344827587,0.7290395498275757,When did Glimmerist die out?,32,4.004755548400863
17,When did Gallimimus die out?,5,3,4,die,0.024558447301387787,0.024558447301387787,0.09063476413266122,0.08159786462783813,0.3999999999999999,0.29868465662002563,4,0.2007050492610838,0.7290395498275757,When did Glimmerist die out?,32,4.004755548400863
17,When did Gallimimus die out?,5,4,5,out?,0.008215597830712795,0.008215597830712795,0.03032027075886753,0.029914498329162598,0.19999999999999984,0.2709604501724243,5,0.18063454433497528,0.7290395498275757,When did Glimmerist die out?,32,4.004755548400863
18,What is a technate?,4,3,1,technate?,0.11026692390441895,0.11026692390441895,0.43417744770088634,0.21279382705688477,0.4836022205056776,0.21279382705688477,1,0.7471576086956523,0.74603271484375,What is a tech knight?,16,2.7206332685000234
18,What is a technate?,4,0,2,What,0.10660574585199356,0.10660574585199356,0.4197615114790829,0.18313205242156982,0.3999999999999999,0.2303253412246704,2,0.18558152173913045,0.74603271484375,What is a tech knight?,16,2.7206332685000234
18,What is a technate?,4,2,3,a,0.022931775078177452,0.022931775078177452,0.09029416276565665,-1.1920928955078125e-07,-2.220446049250313e-16,0.2810743451118469,3,0.06065217391304345,0.74603271484375,What is a tech knight?,16,2.7206332685000234
18,What is a technate?,4,1,4,is,0.014162968844175339,0.014162968844175339,0.05576687411686099,-1.1920928955078125e-07,-2.220446049250313e-16,0.25396728515625,4,0.10108695652173916,0.74603271484375,What is a tech knight?,16,2.7206332685000234
21,What's the minor league in baseball called?,7,2,1,minor,0.09654168039560318,0.09654168039560318,0.39869871068675755,5.960464477539063e-08,-2.220446049250313e-16,5.960464477539063e-08,1,0.3314798206278027,0.7610129117965698,What's the minor league in baseball called?,128,13.39934136742834
21,What's the minor league in baseball called?,7,5,2,baseball,0.0601491779088974,0.0601491779088974,0.24840462257209667,5.960464477539063e-08,-2.220446049250313e-16,0.061519503593444824,2,0.5021533071748876,0.7610129117965698,What's the minor league in baseball called?,128,13.39934136742834
21,What's the minor league in baseball called?,7,0,3,What's,0.02971387282013893,0.02971387282013893,0.1227126225103414,0.0012412667274475098,0.12499999999999989,0.18417644500732422,3,0.3412155269058297,0.7610129117965698,What's the minor league in baseball called?,128,13.39934136742834
21,What's the minor league in baseball called?,7,6,4,called?,0.026709552854299545,0.026709552854299545,0.1103053545618005,5.960464477539063e-08,-2.220446049250313e-16,0.219712495803833,4,0.5019374999999999,0.7610129117965698,What's the minor league in baseball called?,128,13.39934136742834
21,What's the minor league in baseball called?,7,3,5,league,0.02146095782518387,0.02146095782518387,0.0886296590233515,5.960464477539063e-08,-2.220446049250313e-16,0.2639138102531433,5,0.3415246636771303,0.7610129117965698,What's the minor league in baseball called?,128,13.39934136742834
21,What's the minor league in baseball called?,7,1,6,the,0.005989250726997852,0.005989250726997852,0.02473446218305645,5.960464477539063e-08,-2.220446049250313e-16,0.27533018589019775,6,0.07031390134529136,0.7610129117965698,What's the minor league in baseball called?,128,13.39934136742834
21,What's the minor league in baseball called?,7,4,7,in,-0.0015774492640048265,0.0015774492640048265,0.006514564332786799,0.004316449165344238,0.06458565330651433,0.23898708820343018,7,0.14062780269058317,0.7610129117965698,What's the minor league in baseball called?,128,13.39934136742834
23,When was C++ developed?,4,3,1,developed?,0.1191515326499939,0.1191515326499939,0.4950223352594193,0.13053631782531738,0.25,0.13053631782531738,1,0.42878947368421105,0.759300708770752,When was C++ developed?,16,2.595515588998751
23,When was C++ developed?,4,0,2,When,0.06565111875534058,0.06565111875534058,0.27275159115348413,0.05542492866516113,0.13397459621556118,0.24154895544052124,2,0.22027935222672057,0.759300708770752,When was C++ developed?,16,2.595515588998751
23,When was C++ developed?,4,1,3,was,0.04419224336743355,0.04419224336743355,0.18359937992875375,0.0,0.0,0.24069929122924805,3,0.1803279352226721,0.759300708770752,When was C++ developed?,16,2.595515588998751
23,When was C++ developed?,4,2,4,C++,0.011704410426318645,0.011704410426318645,0.04862668950378162,0.0,0.0,0.24069929122924805,4,0.05603415991902816,0.759300708770752,When was C++ developed?,16,2.595515588998751
24,Who owns Nissan now?,4,2,1,Nissan,0.12924718856811523,0.12924718856811523,0.4741186004547228,0.16023874282836914,0.7113248654051871,0.16023874282836914,1,0.6836297846889954,0.7273948192596436,Who owns Nessun now?,16,2.348785036499976
24,Who owns Nissan now?,4,1,2,owns,0.07495604455471039,0.07495604455471039,0.2749619185810919,0.04362410306930542,0.25,0.22609776258468628,2,0.32984270334928256,0.7273948192596436,Who owns Nessun now?,16,2.348785036499976
24,Who owns Nissan now?,4,0,3,Who,0.06400562077760696,0.06400562077760696,0.23479238256948082,0.0,0.0,0.27260518074035645,3,0.2811267942583733,0.7273948192596436,Who owns Nessun now?,16,2.348785036499976
24,Who owns Nissan now?,4,3,4,now?,0.0043963296338915825,0.0043963296338915825,0.01612709472639554,0.0,0.0,0.27260518074035645,4,0.06032027511961724,0.7273948192596436,Who owns Nessun now?,16,2.348785036499976
29,When was Gus Dur born?,5,4,1,born?,0.08225185424089432,0.08225185424089432,0.26885336065125304,0.22564947605133057,0.42264973081037416,0.22564947605133057,1,0.51275,0.6940642595291138,When was Gusteau born?,32,3.7460309151996625
29,When was Gus Dur born?,5,0,2,When,0.07293159514665604,0.07293159514665604,0.23838860088683994,0.09322720766067505,0.25,0.2625223994255066,2,0.2402881097560976,0.6940642595291138,When was Gusteau born?,32,3.7460309151996625
29,When was Gus Dur born?,5,3,3,Dur,0.05539459362626076,0.05539459362626076,0.18106610234843934,0.2087162733078003,0.25,0.29209041595458984,3,0.300457317073171,0.6940642595291138,When was Gusteau born?,32,3.7460309151996625
29,When was Gus Dur born?,5,2,4,Gus,0.053102221339941025,0.053102221339941025,0.17357311633944508,0.21451151371002197,0.25,0.2648313045501709,4,0.31248323170731696,0.6940642595291138,When was Gusteau born?,32,3.7460309151996625
29,When was Gus Dur born?,5,1,5,was,0.04225548356771469,0.04225548356771469,0.13811881650536237,0.12376165390014648,0.25,0.30593574047088623,5,0.1502286585365853,0.6940642595291138,When was Gusteau born?,32,3.7460309151996625
31,What is the lowest brass instrument?,6,5,1,instrument?,0.10132071375846863,0.10132071375846863,0.3498846124633233,0.13315439224243164,0.2284832501895402,0.13315439224243164,1,0.5425369318181823,0.7104167938232422,What is the law of sassy instrument?,64,7.368253308333806
31,What is the lowest brass instrument?,6,3,2,lowest,0.09190577268600464,0.09190577268600464,0.3173725733519846,0.19143956899642944,0.38278660015163213,0.22616088390350342,2,0.26144034090909085,0.7104167938232422,What is the law of sassy instrument?,64,7.368253308333806
31,What is the lowest brass instrument?,6,4,3,brass,0.036553941667079926,0.036553941667079926,0.12622948694066216,0.10421472787857056,0.2284832501895402,0.2176610827445984,3,0.30590909090909113,0.7104167938232422,What is the law of sassy instrument?,64,7.368253308333806
31,What is the lowest brass instrument?,6,0,4,What,0.031661514192819595,0.031661514192819595,0.10933476692401191,0.0,-4.440892098500626e-16,0.2130882740020752,4,0.09854119318181809,0.7104167938232422,What is the law of sassy instrument?,64,7.368253308333806
31,What is the lowest brass instrument?,6,2,5,the,0.016310757026076317,0.016310757026076317,0.056324937807449516,0.0,-4.440892098500626e-16,0.26312053203582764,5,0.06033238636363625,0.7104167938232422,What is the law of sassy instrument?,64,7.368253308333806
31,What is the lowest brass instrument?,6,1,6,is,0.011830522678792477,0.011830522678792477,0.0408536190593297,0.0,-4.440892098500626e-16,0.2895832061767578,6,0.06033238636363625,0.7104167938232422,What is the law of sassy instrument?,64,7.368253308333806
33,When did Michelangelo sculpt the David?,6,2,1,Michelangelo,0.11122877895832062,0.11122877895832062,0.31453156103062613,0.1396021842956543,0.38278660015163213,0.1396021842956543,1,0.6737016574585637,0.6951344013214111,When did Michelangelo sculpt the David?,64,6.9663943404993915
33,When did Michelangelo sculpt the David?,6,5,2,David?,0.09882678836584091,0.09882678836584091,0.2794613436150282,-1.1920928955078125e-07,-2.220446049250313e-16,0.34636151790618896,2,0.3619889502762428,0.6951344013214111,When did Michelangelo sculpt the David?,64,6.9663943404993915
33,When did Michelangelo sculpt the David?,6,3,3,sculpt,0.0574902780354023,0.0574902780354023,0.1625703982719763,0.1271977424621582,0.6348516283298892,0.315984845161438,3,0.40220994475138117,0.6951344013214111,When did Michelangelo sculpt the David?,64,6.9663943404993915
33,When did Michelangelo sculpt the David?,6,0,4,When,0.04232076555490494,0.04232076555490494,0.11967421182411207,0.06324779987335205,0.3876275643042054,0.315984845161438,4,0.1705131215469613,0.6951344013214111,When did Michelangelo sculpt the David?,64,6.9663943404993915
33,When did Michelangelo sculpt the David?,6,1,5,did,-0.024383701384067535,0.024383701384067535,0.06895197206929041,-1.1920928955078125e-07,-2.220446049250313e-16,0.25431597232818604,5,0.0904972375690607,0.6951344013214111,When did Michelangelo sculpt the David?,64,6.9663943404993915
33,When did Michelangelo sculpt the David?,6,4,6,the,0.019382812082767487,0.019382812082767487,0.054810510361177366,0.005868077278137207,0.08712907082472299,0.30486559867858887,6,0.060331491712707574,0.6951344013214111,When did Michelangelo sculpt the David?,64,6.9663943404993915
34,What type of government does Kazakhastan have?,7,5,1,Kazakhastan,0.16034993529319763,0.16034993529319763,0.521200522795033,0.13701987266540527,0.14285714285714246,0.13701987266540527,1,0.7511255296610173,0.6923450231552124,What type of government does Kazakhstan have?,128,12.124265379284875
34,What type of government does Kazakhastan have?,7,3,2,government,0.05868985503911972,0.05868985503911972,0.19076517289029152,0.0,-4.440892098500626e-16,0.1419593095779419,2,0.5408103813559324,0.6923450231552124,What type of government does Kazakhstan have?,128,12.124265379284875
34,What type of government does Kazakhastan have?,7,0,3,What,0.03652269393205643,0.03652269393205643,0.11871315779744081,0.0,-4.440892098500626e-16,0.2534513473510742,3,0.17626800847457624,0.6923450231552124,What type of government does Kazakhstan have?,128,12.124265379284875
34,What type of government does Kazakhastan have?,7,1,4,type,0.01921668089926243,0.01921668089926243,0.0624617909122773,0.0,-4.440892098500626e-16,0.1419593095779419,4,0.24036016949152528,0.6923450231552124,What type of government does Kazakhstan have?,128,12.124265379284875
34,What type of government does Kazakhastan have?,7,4,5,does,0.018601393327116966,0.018601393327116966,0.06046186366762249,0.0,-4.440892098500626e-16,0.32898926734924316,5,0.22033015536723166,0.6923450231552124,What type of government does Kazakhstan have?,128,12.124265379284875
34,What type of government does Kazakhastan have?,7,2,6,of,0.009735792875289917,0.009735792875289917,0.031645166099674285,0.0,-4.440892098500626e-16,0.3308497667312622,6,0.0400600282485879,0.6923450231552124,What type of government does Kazakhstan have?,128,12.124265379284875
34,What type of government does Kazakhastan have?,7,6,7,have?,0.004538625478744507,0.004538625478744507,0.014752322587266083,0.0,-4.440892098500626e-16,0.3076549768447876,7,0.4304754590395481,0.6923450231552124,What type of government does Kazakhstan have?,128,12.124265379284875
35,What year was the Revolution of Roses?,7,6,1,Roses?,0.14347608387470245,0.14347608387470245,0.5170949092693967,0.20884084701538086,0.5991081371313633,0.20884084701538086,1,0.46993305439330557,0.7380086779594421,What year was the Revolution of Roses?,128,12.99113446928511
35,What year was the Revolution of Roses?,7,4,2,Revolution,0.07481544464826584,0.07481544464826584,0.26963856635597644,1.7881393432617188e-07,-4.440892098500626e-16,0.2144695520401001,2,0.582381276150628,0.7380086779594421,What year was the Revolution of Roses?,128,12.99113446928511
35,What year was the Revolution of Roses?,7,0,3,What,0.03488130867481232,0.03488130867481232,0.12571396331218201,0.05257713794708252,0.14285714285714246,0.2583450675010681,3,0.21649999999999991,0.7380086779594421,What year was the Revolution of Roses?,128,12.99113446928511
35,What year was the Revolution of Roses?,7,1,4,year,0.012809635140001774,0.012809635140001774,0.046166559203538404,1.7881393432617188e-07,-4.440892098500626e-16,0.2583450675010681,4,0.14057479079497903,0.7380086779594421,What year was the Revolution of Roses?,128,12.99113446928511
35,What year was the Revolution of Roses?,7,2,5,was,-0.006151736248284578,0.006151736248284578,0.022171161989157476,1.7881393432617188e-07,-4.440892098500626e-16,0.25985610485076904,5,0.1405747907949788,0.7380086779594421,What year was the Revolution of Roses?,128,12.99113446928511
35,What year was the Revolution of Roses?,7,5,6,of,0.0037459249142557383,0.0037459249142557383,0.013500498838249747,1.7881393432617188e-07,-4.440892098500626e-16,0.3279639482498169,6,0.07625784518828471,0.7380086779594421,What year was the Revolution of Roses?,128,12.99113446928511
