sample_id,transcript,n_segments,segment_idx,segment_rank_abs_sv,segment_token,segment_sv,segment_abs_sv,segment_abs_sv_share,deletion_drop_emb,deletion_drop_tfidf,cumulative_drop_emb,cumulative_n_deleted,segment_dur_sec,util_empty_emb,base_text,n_coalitions,runtime_sec
2,How many seasons did Everwood have?,6,5,6,have?,-0.008851022459566593,0.008851022459566593,0.03220648681285173,0.0,-2.220446049250313e-16,0.2571190595626831,6,0.34245238095238095,0.7428809404373169,How many seasons did Everwood have?,64,7.099560629666182
3,How smart is marmot?,4,1,1,smart,0.11474420130252838,0.11474420130252838,0.4853000776488373,0.15839266777038574,0.75,0.15839266777038574,1,0.32457142857142857,0.7730812430381775,How smart is Marmot?,16,2.393327175750528
3,How smart is marmot?,4,3,2,marmot?,0.06401009112596512,0.06401009112596512,0.2707248108498144,0.12727868556976318,0.25,0.22189247608184814,2,0.5363988095238097,0.7730812430381775,How smart is Marmot?,16,2.393327175750528
3,How smart is marmot?,4,0,3,How,0.052924931049346924,0.052924931049346924,0.2238411427875917,0.13420480489730835,1.0,0.25349974632263184,3,0.23479166666666665,0.7730812430381775,How smart is Marmot?,16,2.393327175750528
3,How smart is marmot?,4,2,4,is,-0.004760468378663063,0.004760468378663063,0.020133964484348305,0.0,0.0,0.2269187569618225,4,0.12171428571428566,0.7730812430381775,How smart is Marmot?,16,2.393327175750528
4,Who was the 2022 VEX world champions?,3,2,1,the,0.06566087901592255,0.06566087901592255,0.8670961617391212,0.0757250189781189,0.32387659621718656,0.0757250189781189,1,0.6821904761904762,0.9242749810218811,Who was the 2022 VEX World Champions?,8,1.8869755430011235
4,Who was the 2022 VEX world champions?,3,0,2,Who,0.005032072775065899,0.005032072775065899,0.06645191252760241,0.0,-4.440892098500626e-16,0.0757250189781189,2,0.23051190476190475,0.9242749810218811,Who was the 2022 VEX World Champions?,8,1.8869755430011235
4,Who was the 2022 VEX world champions?,3,1,3,was,0.005032072775065899,0.005032072775065899,0.06645191252760241,0.0,-4.440892098500626e-16,0.0757250189781189,3,0.15107142857142863,0.9242749810218811,Who was the 2022 VEX World Champions?,8,1.8869755430011235
6,Suggest a recipe for a vegan dessert.,7,5,1,vegan,0.08464395999908447,0.08464395999908447,0.3206857157588235,0.052388787269592285,0.05719095841793653,0.052388787269592285,1,0.37980357142857146,0.7360533475875854,Suggest a recipe for a vegan dessert.,128,14.403603804571114
6,Suggest a recipe for a vegan dessert.,7,6,2,dessert.,0.06471607089042664,0.06471607089042664,0.2451860654300638,0.036682963371276855,0.11111111111111094,0.10127663612365723,2,0.561347619047619,0.7360533475875854,Suggest a recipe for a vegan dessert.,128,14.403603804571114
6,Suggest a recipe for a vegan dessert.,7,0,3,Suggest,0.053477849811315536,0.053477849811315536,0.20260846189344262,0.03429126739501953,0.18350341907227397,0.14038312435150146,3,0.5025,0.7360533475875854,Suggest a recipe for a vegan dessert.,128,14.403603804571114
6,Suggest a recipe for a vegan dessert.,7,2,4,recipe,0.046701811254024506,0.046701811254024506,0.17693647330999537,-1.1920928955078125e-07,-2.220446049250313e-16,0.2688118815422058,4,0.48137142857142856,0.7360533475875854,Suggest a recipe for a vegan dessert.,128,14.403603804571114
6,Suggest a recipe for a vegan dessert.,7,3,5,for,0.006404067389667034,0.006404067389667034,0.02426272275830817,-1.1920928955078125e-07,-2.220446049250313e-16,0.2617492079734802,5,0.10028571428571431,0.7360533475875854,Suggest a recipe for a vegan dessert.,128,14.403603804571114
6,Suggest a recipe for a vegan dessert.,7,1,6,a,0.004497597925364971,0.004497597925364971,0.017039791261026373,-1.1920928955078125e-07,-2.220446049250313e-16,0.2541130781173706,6,0.020057142857142773,0.7360533475875854,Suggest a recipe for a vegan dessert.,128,14.403603804571114
6,Suggest a recipe for a vegan dessert.,7,4,7,a,0.0035054152831435204,0.0035054152831435204,0.013280765799697435,-1.1920928955078125e-07,-2.220446049250313e-16,0.26394665241241455,7,0.04011428571428599,0.7360533475875854,Suggest a recipe for a vegan dessert.,128,14.403603804571114
7,Tell me something I do not know,7,0,1,Tell,0.06429898738861084,0.06429898738861084,0.33011690203519983,0.0,-4.440892098500626e-16,0.0,1,0.2519166666666667,0.8052235841751099,Tell me something I do not know.,128,12.660036326857933
7,Tell me something I do not know,7,2,2,something,0.057548485696315765,0.057548485696315765,0.29545920684669763,0.0,-4.440892098500626e-16,0.09253615140914917,2,0.37411111111111106,0.8052235841751099,Tell me something I do not know.,128,12.660036326857933
7,Tell me something I do not know,7,4,3,do,0.04916972666978836,0.04916972666978836,0.25244188907745035,0.009201586246490479,0.06458565330651433,0.10747647285461426,3,0.12077777777777765,0.8052235841751099,Tell me something I do not know.,128,12.660036326857933
7,Tell me something I do not know,7,5,4,not,0.013493462465703487,0.013493462465703487,0.06927667460740272,0.0,-4.440892098500626e-16,0.1941937804222107,4,0.14155555555555543,0.8052235841751099,Tell me something I do not know.,128,12.660036326857933
7,Tell me something I do not know,7,3,5,I,0.004819552414119244,0.004819552414119244,0.024744024389210317,0.0,-4.440892098500626e-16,0.1941937804222107,5,0.05055555555555569,0.8052235841751099,Tell me something I do not know.,128,12.660036326857933
7,Tell me something I do not know,7,1,6,me,0.0029957157094031572,0.0029957157094031572,0.015380279371888208,0.0,-4.440892098500626e-16,0.1941937804222107,6,0.10111111111111115,0.8052235841751099,Tell me something I do not know.,128,12.660036326857933
7,Tell me something I do not know,7,6,7,know,0.0024504857137799263,0.0024504857137799263,0.012581018538059154,0.0,-4.440892098500626e-16,0.19477641582489014,7,0.17188888888888898,0.8052235841751099,Tell me something I do not know.,128,12.660036326857933
9,Why Do Birds Sing?,4,3,1,Sing?,0.11127080023288727,0.11127080023288727,0.46906082387070974,0.25332945585250854,1.0,0.25332945585250854,1,0.2871250000000001,0.7627794742584229,"Birds sing for a variety of reasons, including:

1. **Mating and Courtship**: Many birds sing to attract mates and establish territories. The songs help birds communicate their species, age, and health status to potential mates.

2",16,2.6396174867495574
9,Why Do Birds Sing?,4,2,2,Birds,0.05946192517876625,0.05946192517876625,0.25066108588160435,0.17349916696548462,0.8639172365120455,0.19474661350250244,2,0.343578947368421,0.7627794742584229,"Birds sing for a variety of reasons, including:

1. **Mating and Courtship**: Many birds sing to attract mates and establish territories. The songs help birds communicate their species, age, and health status to potential mates.

2",16,2.6396174867495574
9,Why Do Birds Sing?,4,0,3,Why,0.05638299509882927,0.05638299509882927,0.23768189028929387,0.13768601417541504,0.8075499102701247,0.23593395948410034,3,0.24170614035087717,0.7627794742584229,"Birds sing for a variety of reasons, including:

1. **Mating and Courtship**: Many birds sing to attract mates and establish territories. The songs help birds communicate their species, age, and health status to potential mates.

2",16,2.6396174867495574
9,Why Do Birds Sing?,4,1,4,Do,0.010104686953127384,0.010104686953127384,0.04259619574290317,0.08228981494903564,0.659793091280114,0.23722052574157715,4,0.1414736842105263,0.7627794742584229,"Birds sing for a variety of reasons, including:

1. **Mating and Courtship**: Many birds sing to attract mates and establish territories. The songs help birds communicate their species, age, and health status to potential mates.

2",16,2.6396174867495574
11,When was Margaret Claire Hoover born?,6,2,1,Margaret,0.10860355943441391,0.10860355943441391,0.4213292337137068,0.15904021263122559,0.5735985672887791,0.15904021263122559,1,0.4529032258064517,0.7422358989715576,Margaret Clare Hoover was born on 1976-01-01.,64,7.276062314666585
11,When was Margaret Claire Hoover born?,6,4,2,Hoover,0.06568214297294617,0.06568214297294617,0.25481491685526064,0.14693611860275269,0.507634036082669,0.20613735914230347,2,0.3220645161290321,0.7422358989715576,Margaret Clare Hoover was born on 1976-01-01.,64,7.276062314666585
11,When was Margaret Claire Hoover born?,6,0,3,When,0.03627501428127289,0.03627501428127289,0.1407294940393954,0.11578667163848877,0.5477329831333546,0.24574142694473267,3,0.2813185483870968,0.7422358989715576,Margaret Clare Hoover was born on 1976-01-01.,64,7.276062314666585
11,When was Margaret Claire Hoover born?,6,5,4,born?,0.02056075632572174,0.02056075632572174,0.07976578072030978,0.055978477001190186,0.3845425451033362,0.25200629234313965,4,0.50267876344086,0.7422358989715576,Margaret Clare Hoover was born on 1976-01-01.,64,7.276062314666585
11,When was Margaret Claire Hoover born?,6,3,5,Claire,0.019626429304480553,0.019626429304480553,0.07614104420202567,0.07969284057617188,0.4669982091109739,0.27622002363204956,5,0.3019354838709678,0.7422358989715576,Margaret Clare Hoover was born on 1976-01-01.,64,7.276062314666585
11,When was Margaret Claire Hoover born?,6,1,6,was,0.007016217336058617,0.007016217336058617,0.02721952658978571,0.055978477001190186,0.3845425451033362,0.2577641010284424,6,0.14090322580645165,0.7422358989715576,Margaret Clare Hoover was born on 1976-01-01.,64,7.276062314666585
13,What are some famous world music artists?,7,4,1,world,0.07509884983301163,0.07509884983301163,0.24400364485336112,0.02934849262237549,0.07417990022744825,0.02934849262237549,1,0.26110034013605454,0.7045674324035645,What are some famous world music artists?,128,13.391768709571418
13,What are some famous world music artists?,7,0,2,What,0.06098479405045509,0.06098479405045509,0.19814567149870654,0.06620919704437256,0.2284832501895402,0.10034865140914917,2,0.2406811224489796,0.7045674324035645,What are some famous world music artists?,128,13.391768709571418
13,What are some famous world music artists?,7,5,3,music,0.05888710916042328,0.05888710916042328,0.1913300843084938,-1.1920928955078125e-07,-4.440892098500626e-16,0.10034865140914917,3,0.33138010204081625,0.7045674324035645,What are some famous world music artists?,128,13.391768709571418
13,What are some famous world music artists?,7,3,4,famous,0.05474386364221573,0.05474386364221573,0.17786826684773424,-1.1920928955078125e-07,-4.440892098500626e-16,0.1500110626220703,4,0.3802780612244898,0.7045674324035645,What are some famous world music artists?,128,13.391768709571418
13,What are some famous world music artists?,7,6,5,artists?,0.04777645692229271,0.04777645692229271,0.1552304682846768,-1.1920928955078125e-07,-4.440892098500626e-16,0.2634164094924927,5,0.4828741496598641,0.7045674324035645,What are some famous world music artists?,128,13.391768709571418
13,What are some famous world music artists?,7,1,6,are,-0.00617244141176343,0.00617244141176343,0.02005487707818474,-1.1920928955078125e-07,-4.440892098500626e-16,0.26527249813079834,6,0.1004081632653061,0.7045674324035645,What are some famous world music artists?,128,13.391768709571418
13,What are some famous world music artists?,7,2,7,some,0.004114057868719101,0.004114057868719101,0.01336698387974306,-1.1920928955078125e-07,-4.440892098500626e-16,0.29543256759643555,7,0.18073469387755103,0.7045674324035645,What are some famous world music artists?,128,13.391768709571418
15,What should I call you?,5,3,1,call,0.08441184461116791,0.08441184461116791,0.4076626749723752,0.0,-2.220446049250313e-16,0.0,1,0.2410192307692306,0.8111202716827393,What should I call you?,32,4.207862535200547
15,What should I call you?,5,1,2,should,0.053028739988803864,0.053028739988803864,0.2560995805011735,0.0,-2.220446049250313e-16,0.09559524059295654,2,0.2030769230769231,0.8111202716827393,What should I call you?,32,4.207862535200547
15,What should I call you?,5,0,3,What,0.04383501037955284,0.04383501037955284,0.21169893480098298,0.04255014657974243,0.10557280900008403,0.2466142177581787,3,0.23016666666666666,0.8111202716827393,What should I call you?,32,4.207862535200547
15,What should I call you?,5,4,4,you?,0.01669575460255146,0.01669575460255146,0.08063129070701519,0.0,-2.220446049250313e-16,0.255804181098938,4,0.3338461538461539,0.8111202716827393,What should I call you?,32,4.207862535200547
15,What should I call you?,5,2,5,I,-0.009091620333492756,0.009091620333492756,0.04390751418900446,0.0,-2.220446049250313e-16,0.18887972831726074,5,0.06092307692307686,0.8111202716827393,What should I call you?,32,4.207862535200547
16,What is the capital of Australia?,6,5,1,Australia?,0.13425767421722412,0.13425767421722412,0.5066495603479032,0.20006144046783447,0.33333333333333315,0.20006144046783447,1,0.8426005747126437,0.7728797197341919,What is the capital of Australia?,64,7.2514398139998475
16,What is the capital of Australia?,6,3,2,capital,0.056563396006822586,0.056563396006822586,0.21345386687001353,0.109824538230896,0.1666666666666664,0.10662531852722168,2,0.46158620689655183,0.7728797197341919,What is the capital of Australia?,64,7.2514398139998475
16,What is the capital of Australia?,6,0,3,What,0.052247676998376846,0.052247676998376846,0.19716759384344262,0.07288920879364014,0.26970325665977835,0.23652827739715576,3,0.24058333333333332,0.7728797197341919,What is the capital of Australia?,64,7.2514398139998475
16,What is the capital of Australia?,6,2,4,the,-0.012305212207138538,0.012305212207138538,0.046436305344060305,5.960464477539063e-08,-2.220446049250313e-16,0.23087668418884277,4,0.060206896551724176,0.7728797197341919,What is the capital of Australia?,64,7.2514398139998475
16,What is the capital of Australia?,6,4,5,of,-0.006630270276218653,0.006630270276218653,0.02502071885290406,5.960464477539063e-08,-2.220446049250313e-16,0.23087668418884277,5,0.04013793103448271,0.7728797197341919,What is the capital of Australia?,64,7.2514398139998475
16,What is the capital of Australia?,6,1,6,is,0.002986967796459794,0.002986967796459794,0.011271950967965974,5.960464477539063e-08,-2.220446049250313e-16,0.2271202802658081,6,0.12041379310344819,0.7728797197341919,What is the capital of Australia?,64,7.2514398139998475
17,When did Gallimimus die out?,5,2,1,Gallimimus,0.14436188340187073,0.14436188340187073,0.48740744982201006,0.16529130935668945,0.10557280900008403,0.16529130935668945,1,0.6115613636363638,0.7038167715072632,When did Gallimimus die out?,32,4.479065873799845
17,When did Gallimimus die out?,5,3,2,die,0.07091230154037476,0.07091230154037476,0.23942042899639507,0.08858776092529297,0.19999999999999984,0.1994028091430664,2,0.21076363636363626,0.7038167715072632,When did Gallimimus die out?,32,4.479065873799845
17,When did Gallimimus die out?,5,4,3,out?,0.04953102022409439,0.04953102022409439,0.16723104247194526,0.0795634388923645,0.19999999999999984,0.24418795108795166,3,0.22815530303030296,0.7038167715072632,When did Gallimimus die out?,32,4.479065873799845
17,When did Gallimimus die out?,5,0,4,When,0.03127547353506088,0.03127547353506088,0.10559503962181094,0.016358792781829834,0.10557280900008403,0.318109393119812,4,0.3008090909090909,0.7038167715072632,When did Gallimimus die out?,32,4.479065873799845
17,When did Gallimimus die out?,5,1,5,did,0.00010248995386064053,0.00010248995386064053,0.000346035711549486,5.960464477539063e-08,-2.220446049250313e-16,0.2961832284927368,5,0.16199469696969687,0.7038167715072632,When did Gallimimus die out?,32,4.479065873799845
18,What is a technate?,4,3,1,technate?,0.15633201599121094,0.15633201599121094,0.630962000623465,0.20881593227386475,0.13397459621556118,0.20881593227386475,1,0.7156249999999998,0.7555585503578186,What is a Technet?,16,2.3947147342496464
18,What is a technate?,4,0,2,What,0.06655832380056381,0.06655832380056381,0.268631942581161,0.0832359790802002,0.42264973081037416,0.20542359352111816,2,0.2625387323943662,0.7555585503578186,What is a Technet?,16,2.3947147342496464
18,What is a technate?,4,1,3,is,0.023214250802993774,0.023214250802993774,0.09369360483687045,0.004516243934631348,0.25,0.28061866760253906,3,0.1216901408450704,0.7555585503578186,What is a Technet?,16,2.3947147342496464
18,What is a technate?,4,2,4,a,-0.001663127914071083,0.001663127914071083,0.0067124479224653305,0.0,0.0,0.2444414496421814,4,0.020281690140845132,0.7555585503578186,What is a Technet?,16,2.3947147342496464
21,What's the minor league in baseball called?,7,5,1,baseball,0.09772326052188873,0.09772326052188873,0.3311801984117646,0.07667207717895508,0.33333333333333315,0.07667207717895508,1,0.5336119402985073,0.7081749439239502,What's the minor league in baseball called?,128,12.761176692428958
21,What's the minor league in baseball called?,7,2,2,minor,0.08353546261787415,0.08353546261787415,0.2830983221032565,0.061519503593444824,0.12499999999999989,0.08017319440841675,2,0.27080597014925367,0.7081749439239502,What's the minor league in baseball called?,128,12.761176692428958
21,What's the minor league in baseball called?,7,0,3,What's,0.03378532454371452,0.03378532454371452,0.11449710566387661,0.01903986930847168,0.1339745962155613,0.11111146211624146,3,0.3407953980099503,0.7081749439239502,What's the minor league in baseball called?,128,12.761176692428958
21,What's the minor league in baseball called?,7,3,4,league,0.032500822097063065,0.032500822097063065,0.11014397854889314,5.960464477539063e-08,-2.220446049250313e-16,0.25885331630706787,4,0.25074626865671645,0.7081749439239502,What's the minor league in baseball called?,128,12.761176692428958
21,What's the minor league in baseball called?,7,6,5,called?,0.028271997347474098,0.028271997347474098,0.09581266160205672,5.960464477539063e-08,-2.220446049250313e-16,0.26315629482269287,5,0.46110199004975083,0.7081749439239502,What's the minor league in baseball called?,128,12.761176692428958
21,What's the minor league in baseball called?,7,1,6,the,0.01763354055583477,0.01763354055583477,0.05975935953012129,5.960464477539063e-08,-2.220446049250313e-16,0.30087167024612427,6,0.09026865671641798,0.7081749439239502,What's the minor league in baseball called?,128,12.761176692428958
21,What's the minor league in baseball called?,7,4,7,in,-0.0016253868816420436,0.0016253868816420436,0.005508370751071288,5.960464477539063e-08,-2.220446049250313e-16,0.2918250560760498,7,0.0802388059701491,0.7081749439239502,What's the minor league in baseball called?,128,12.761176692428958
23,When was C++ developed?,4,1,1,was,0.15827296674251556,0.15827296674251556,0.502022672573404,0.13146734237670898,0.25,0.13146734237670898,1,0.6972631578947368,0.6847294569015503,When was C++ developed?,16,2.318343190499945
23,When was C++ developed?,4,3,2,developed?,0.07961207628250122,0.07961207628250122,0.25251985937357774,0.027891695499420166,0.13397459621556118,0.2261020541191101,2,0.6729583333333333,0.6847294569015503,When was C++ developed?,16,2.318343190499945
23,When was C++ developed?,4,0,3,When,0.06440675258636475,0.06440675258636475,0.20429041503835862,0.05542492866516113,0.13397459621556118,0.27806007862091064,3,0.24170175438596486,0.6847294569015503,When was C++ developed?,16,2.318343190499945
23,When was C++ developed?,4,2,4,C++,0.012978758662939072,0.012978758662939072,0.04116704984278059,0.0,0.0,0.3152705430984497,4,0.3504495614035086,0.6847294569015503,When was C++ developed?,16,2.318343190499945
24,Who owns Nissan now?,4,2,1,Nissan,0.20949687063694,0.20949687063694,0.727110224029309,0.2062649130821228,1.0,0.2062649130821228,1,0.7685393258426966,0.7429345846176147,Who owns Nissan now?,16,2.3395598157512723
24,Who owns Nissan now?,4,1,2,owns,0.06309713423252106,0.06309713423252106,0.21899406548617975,0.0,0.0,0.27881932258605957,2,0.27303370786516856,0.7429345846176147,Who owns Nissan now?,16,2.3395598157512723
24,Who owns Nissan now?,4,3,3,now?,-0.014959256164729595,0.014959256164729595,0.05191976409088395,0.0,0.0,0.27881932258605957,3,0.14065636704119844,0.7429345846176147,Who owns Nissan now?,16,2.3395598157512723
24,Who owns Nissan now?,4,0,4,Who,-0.0005693137645721436,0.0005693137645721436,0.001975942922882158,0.0,0.0,0.25706541538238525,4,0.21149953183520595,0.7429345846176147,Who owns Nissan now?,16,2.3395598157512723
29,When was Gus Dur born?,5,4,1,born?,0.0785350352525711,0.0785350352525711,0.28722055307317923,0.24054330587387085,0.9188892894346187,0.24054330587387085,1,0.36920833333333336,0.726568877696991,"Gustave Derain was born on December 8, 1881.",32,4.657664058600494
29,When was Gus Dur born?,5,0,2,When,0.05364193767309189,0.05364193767309189,0.19618081225573855,0.1646512746810913,0.841886116991581,0.2484198808670044,2,0.2615602836879433,0.726568877696991,"Gustave Derain was born on December 8, 1881.",32,4.657664058600494
29,When was Gus Dur born?,5,2,3,Gus,0.05235447734594345,0.05235447734594345,0.1914722759186234,0.15511178970336914,0.6464466094067263,0.3009216785430908,3,0.2972393617021276,0.726568877696991,"Gustave Derain was born on December 8, 1881.",32,4.657664058600494
29,When was Gus Dur born?,5,3,4,Dur,0.04771780967712402,0.04771780967712402,0.17451492372578478,0.25940871238708496,0.6464466094067263,0.2463212013244629,4,0.24891400709219846,0.726568877696991,"Gustave Derain was born on December 8, 1881.",32,4.657664058600494
29,When was Gus Dur born?,5,1,5,was,0.04118185117840767,0.04118185117840767,0.15061143136944566,0.1479635238647461,0.3876275643042054,0.27343112230300903,5,0.14119148936170206,0.726568877696991,"Gustave Derain was born on December 8, 1881.",32,4.657664058600494
31,What is the lowest brass instrument?,6,3,1,lowest,0.11150762438774109,0.11150762438774109,0.4036990526616363,0.09564846754074097,0.1666666666666664,0.09564846754074097,1,0.3421935483870968,0.7287196516990662,What is the lowest brass instrument?,64,6.846535626834036
31,What is the lowest brass instrument?,6,5,2,instrument?,0.05995055288076401,0.05995055288076401,0.21704328773384285,1.1920928955078125e-07,-2.220446049250313e-16,0.11953163146972656,2,0.6738037634408602,0.7287196516990662,What is the lowest brass instrument?,64,6.846535626834036
31,What is the lowest brass instrument?,6,4,3,brass,0.055548857897520065,0.055548857897520065,0.2011075155873383,0.06535971164703369,0.1666666666666664,0.23277288675308228,3,0.32206989247311824,0.7287196516990662,What is the lowest brass instrument?,64,6.846535626834036
31,What is the lowest brass instrument?,6,0,4,What,0.04674044996500015,0.04674044996500015,0.16921780439189052,0.05885910987854004,0.26970325665977835,0.2984105348587036,4,0.2611935483870968,0.7287196516990662,What is the lowest brass instrument?,64,6.846535626834036
31,What is the lowest brass instrument?,6,2,5,the,-0.0013791134115308523,0.0013791134115308523,0.004992903227962321,1.1920928955078125e-07,-2.220446049250313e-16,0.2950579524040222,5,0.08051612903225813,0.7287196516990662,What is the lowest brass instrument?,64,6.846535626834036
31,What is the lowest brass instrument?,6,1,6,is,-0.0010881293565034866,0.0010881293565034866,0.003939432776957866,1.1920928955078125e-07,-2.220446049250313e-16,0.27128034830093384,6,0.14090322580645165,0.7287196516990662,What is the lowest brass instrument?,64,6.846535626834036
33,When did Michelangelo sculpt the David?,6,5,1,David?,0.09277497231960297,0.09277497231960297,0.3324150573997392,5.960464477539063e-08,-2.220446049250313e-16,5.960464477539063e-08,1,0.4822153755868541,0.7331339716911316,When did Michelangelo sculpt the David?,64,6.566074638833622
33,When did Michelangelo sculpt the David?,6,2,2,Michelangelo,0.07531781494617462,0.07531781494617462,0.2698656238053698,0.06437849998474121,0.1666666666666664,0.1807842254638672,2,0.7732447183098592,0.7331339716911316,When did Michelangelo sculpt the David?,64,6.566074638833622
33,When did Michelangelo sculpt the David?,6,0,3,When,0.05051185563206673,0.05051185563206673,0.1809852481707823,0.01752924919128418,0.08712907082472299,0.30486559867858887,3,0.30127816901408455,0.7331339716911316,When did Michelangelo sculpt the David?,64,6.566074638833622
33,When did Michelangelo sculpt the David?,6,3,4,sculpt,0.033162809908390045,0.033162809908390045,0.11882318133448615,5.960464477539063e-08,-2.220446049250313e-16,0.30486559867858887,4,0.38214084507042223,0.7331339716911316,When did Michelangelo sculpt the David?,64,6.566074638833622
33,When did Michelangelo sculpt the David?,6,4,5,the,0.021212425082921982,0.021212425082921982,0.07600465217317301,0.01821911334991455,0.08712907082472299,0.30486559867858887,5,0.12067605633802803,0.7331339716911316,When did Michelangelo sculpt the David?,64,6.566074638833622
33,When did Michelangelo sculpt the David?,6,1,6,did,-0.00611389335244894,0.00611389335244894,0.02190623353342431,5.960464477539063e-08,-2.220446049250313e-16,0.2668660283088684,6,0.14078873239436618,0.7331339716911316,When did Michelangelo sculpt the David?,64,6.566074638833622
34,What type of government does Kazakhastan have?,7,5,1,Kazakhastan,0.13783442974090576,0.13783442974090576,0.4679875026107841,0.1684889793395996,0.14285714285714246,0.1684889793395996,1,0.7831836734693876,0.7054741382598877,What type of government does Kazakistan have?,128,13.06980388471337
34,What type of government does Kazakhastan have?,7,3,2,government,0.12472967803478241,0.12472967803478241,0.4234931042604494,0.15831446647644043,0.2284832501895402,0.2451406717300415,2,0.46187755102040806,0.7054741382598877,What type of government does Kazakistan have?,128,13.06980388471337
34,What type of government does Kazakhastan have?,7,4,3,does,0.012910047546029091,0.012910047546029091,0.043833321768803314,0.0,-4.440892098500626e-16,0.25718992948532104,3,0.17946258503401347,0.7054741382598877,What type of government does Kazakistan have?,128,13.06980388471337
34,What type of government does Kazakhastan have?,7,0,4,What,0.012183403596282005,0.012183403596282005,0.04136615672180742,0.0017126798629760742,0.07417990022744825,0.2570044994354248,4,0.2406811224489796,0.7054741382598877,What type of government does Kazakistan have?,128,13.06980388471337
34,What type of government does Kazakhastan have?,7,1,5,type,0.00520293926820159,0.00520293926820159,0.01766547414124515,0.0,-4.440892098500626e-16,0.2695960998535156,5,0.20081632653061215,0.7054741382598877,What type of government does Kazakistan have?,128,13.06980388471337
34,What type of government does Kazakhastan have?,7,2,6,of,0.0009127409430220723,0.0009127409430220723,0.003099017823474507,0.0,-4.440892098500626e-16,0.2820582389831543,6,0.06024489795918364,0.7054741382598877,What type of government does Kazakistan have?,128,13.06980388471337
34,What type of government does Kazakhastan have?,7,6,7,have?,0.0007526371045969427,0.0007526371045969427,0.002555419278148639,0.0,-4.440892098500626e-16,0.2945258617401123,7,0.3410255102040818,0.7054741382598877,What type of government does Kazakistan have?,128,13.06980388471337
35,What year was the Revolution of Roses?,7,6,1,Roses?,0.1258595585823059,0.1258595585823059,0.4845124601026874,0.13445335626602173,0.14285714285714246,0.13445335626602173,1,0.5620944444444445,0.7464313507080078,What year was the Revolution of Roses?,128,12.727627995715011
35,What year was the Revolution of Roses?,7,4,2,Revolution,0.08627454936504364,0.08627454936504364,0.332124906744943,0.11012023687362671,0.38278660015163213,0.25053369998931885,2,0.5725333333333331,0.7464313507080078,What year was the Revolution of Roses?,128,12.727627995715011
