sample_id,transcript,n_segments,segment_idx,segment_rank_abs_sv,segment_token,segment_sv,segment_abs_sv,segment_abs_sv_share,deletion_drop_emb,deletion_drop_tfidf,cumulative_drop_emb,cumulative_n_deleted,segment_dur_sec,util_empty_emb,base_text,n_coalitions,runtime_sec
32,AND NOW I SAID,4,1,4,NOW,0.0008533597574569285,0.0008533597574569285,0.009552908441536091,0.0,0.0,0.0802069902420044,4,0.21111702127659582,0.9197930097579956,"And now, I said,",16,2.5179567614995904
33,AND OH ANNE DEAR,4,3,1,DEAR,0.10479045659303665,0.10479045659303665,0.5142540358788384,0.15577375888824463,0.32917960675006297,0.15577375888824463,1,0.2312105263157891,0.7962281703948975,"And oh, Anne dear,",16,2.3057847942491208
33,AND OH ANNE DEAR,4,2,2,ANNE,0.04009053111076355,0.04009053111076355,0.19674231885736695,0.10551261901855469,0.13397459621556118,0.14418888092041016,2,0.2814736842105263,0.7962281703948975,"And oh, Anne dear,",16,2.3057847942491208
33,AND OH ANNE DEAR,4,0,3,AND,0.03429938107728958,0.03429938107728958,0.16832253356470744,0.09986668825149536,0.13397459621556118,0.14418888092041016,3,0.12063157894736842,0.7962281703948975,"And oh, Anne dear,",16,2.3057847942491208
33,AND OH ANNE DEAR,4,1,4,OH,0.02459140308201313,0.02459140308201313,0.12068110679163606,0.006861627101898193,0.0,0.20377182960510254,4,0.2111052631578949,0.7962281703948975,"And oh, Anne dear,",16,2.3057847942491208
35,AND REFUSED TO APOLOGISE,4,1,1,REFUSED,0.1683010756969452,0.1683010756969452,0.6339678646659123,0.10336601734161377,0.25,0.10336601734161377,1,0.5046296296296298,0.7345273494720459,and refuse to apologize.,16,2.4872857075006323
35,AND REFUSED TO APOLOGISE,4,3,2,APOLOGISE,0.05698035657405853,0.05698035657405853,0.2146374575181271,0.0260431170463562,0.25,0.21493864059448242,2,0.7872222222222223,0.7345273494720459,and refuse to apologize.,16,2.4872857075006323
35,AND REFUSED TO APOLOGISE,4,0,3,AND,0.029934126883745193,0.029934126883745193,0.11275789190615894,0.02255868911743164,0.13397459621556118,0.21493864059448242,3,0.09083333333333335,0.7345273494720459,and refuse to apologize.,16,2.4872857075006323
35,AND REFUSED TO APOLOGISE,4,2,4,TO,0.01025700569152832,0.01025700569152832,0.03863678214293401,5.960464477539063e-08,0.0,0.2654726505279541,4,0.0403703703703705,0.7345273494720459,and refuse to apologize.,16,2.4872857075006323
38,AND SO IN MY VIEW,5,2,1,IN,0.014689149335026741,0.014689149335026741,0.4999999691114322,0.03985637426376343,0.10557280900008403,0.03985637426376343,1,0.1513392857142859,0.9999998807907104,"And so, in my view,",32,4.268489062799199
38,AND SO IN MY VIEW,5,4,2,VIEW,-0.007578530348837376,0.007578530348837376,0.25796353852112575,1.1920928955078125e-07,-2.220446049250313e-16,1.1920928955078125e-07,2,0.19169642857142866,0.9999998807907104,"And so, in my view,",32,4.268489062799199
38,AND SO IN MY VIEW,5,3,3,MY,-0.0052389781922101974,0.0052389781922101974,0.17832815737221158,1.1920928955078125e-07,-2.220446049250313e-16,1.1920928955078125e-07,3,0.15133928571428568,0.9999998807907104,"And so, in my view,",32,4.268489062799199
38,AND SO IN MY VIEW,5,0,4,AND,-0.0009358208044432104,0.0009358208044432104,0.03185415047825089,1.1920928955078125e-07,-2.220446049250313e-16,1.1920928955078125e-07,4,0.14124999999999993,0.9999998807907104,"And so, in my view,",32,4.268489062799199
38,AND SO IN MY VIEW,5,1,5,SO,-0.0009358208044432104,0.0009358208044432104,0.03185415047825089,1.1920928955078125e-07,-2.220446049250313e-16,1.1920928955078125e-07,5,0.2522321428571428,0.9999998807907104,"And so, in my view,",32,4.268489062799199
43,AND THERE WAS MY AUNT,5,4,1,AUNT,0.11948016285896301,0.11948016285896301,0.4535478457044123,0.15219014883041382,0.19999999999999984,0.15219014883041382,1,0.21141891891891906,0.7365654706954956,And there was my aunt.,32,4.027028388400504
43,AND THERE WAS MY AUNT,5,0,2,AND,0.04358214512467384,0.04358214512467384,0.16543824145775388,0.015418827533721924,0.10557280900008403,0.14963358640670776,2,0.0805405405405406,0.7365654706954956,And there was my aunt.,32,4.027028388400504
43,AND THERE WAS MY AUNT,5,1,3,THERE,0.03960908204317093,0.03960908204317093,0.15035645584292784,0.0,-2.220446049250313e-16,0.16951537132263184,3,0.13087837837837835,0.7365654706954956,And there was my aunt.,32,4.027028388400504
43,AND THERE WAS MY AUNT,5,2,4,WAS,0.03229110315442085,0.03229110315442085,0.12257733769909963,0.0,-2.220446049250313e-16,0.19088256359100342,4,0.09060810810810804,0.7365654706954956,And there was my aunt.,32,4.027028388400504
43,AND THERE WAS MY AUNT,5,3,5,MY,0.028472034260630608,0.028472034260630608,0.10808011549979663,0.0,-2.220446049250313e-16,0.2634345293045044,5,0.07047297297297295,0.7365654706954956,And there was my aunt.,32,4.027028388400504
44,AND THIS AND HERE AGAIN,5,4,1,AGAIN,0.06600713729858398,0.06600713729858398,0.6497643824863575,0.062267839908599854,0.1982162742627266,0.062267839908599854,1,0.5344166666666668,0.9007889032363892,And this. And here again.,32,4.050261702400166
44,AND THIS AND HERE AGAIN,5,1,2,THIS,0.03218592330813408,0.03218592330813408,0.31683341285445565,0.02610790729522705,0.12712843905603022,0.09921109676361084,2,0.2823333333333333,0.9007889032363892,And this. And here again.,32,4.050261702400166
44,AND THIS AND HERE AGAIN,5,2,3,AND,0.002205529948696494,0.002205529948696494,0.02171090678705571,0.005623221397399902,0.05508881747693173,0.09921109676361084,3,0.22183333333333333,0.9007889032363892,And this. And here again.,32,4.050261702400166
44,AND THIS AND HERE AGAIN,5,3,4,HERE,-0.0010797739960253239,0.0010797739960253239,0.010629133643207887,1.7881393432617188e-07,-4.440892098500626e-16,0.09921109676361084,4,0.17141666666666677,0.9007889032363892,And this. And here again.,32,4.050261702400166
44,AND THIS AND HERE AGAIN,5,0,5,AND,-0.00010790029773488641,0.00010790029773488641,0.0010621543850729397,1.7881393432617188e-07,-4.440892098500626e-16,0.09921109676361084,5,0.11091666666666669,0.9007889032363892,And this. And here again.,32,4.050261702400166
60,AT YOUR SERVICE SIR,4,3,1,SIR,0.09820231795310974,0.09820231795310974,0.44725041361598195,0.04533028602600098,0.13397459621556118,0.04533028602600098,1,0.4918846153846155,0.7804310321807861,"At your service, sir.",16,2.468659765248958
60,AT YOUR SERVICE SIR,4,0,2,AT,0.0581444576382637,0.0581444576382637,0.26481180149543393,0.0,0.0,0.04533028602600098,2,0.11042307692307696,0.7804310321807861,"At your service, sir.",16,2.468659765248958
60,AT YOUR SERVICE SIR,4,2,3,SERVICE,0.05247768759727478,0.05247768759727478,0.23900319231464937,0.0,0.0,0.18753010034561157,3,0.4718076923076924,0.7804310321807861,"At your service, sir.",16,2.468659765248958
60,AT YOUR SERVICE SIR,4,1,4,YOUR,0.010744517669081688,0.010744517669081688,0.048934588019557405,0.0,0.0,0.21956896781921387,4,0.17065384615384616,0.7804310321807861,"At your service, sir.",16,2.468659765248958
65,BUT ALL THIS WAS IN VAIN,6,5,1,VAIN,0.09038984775543213,0.09038984775543213,0.3676415957059948,0.09445452690124512,0.08712907082472299,0.09445452690124512,1,0.34257575757575753,0.7620048522949219,But all this was in vain.,64,7.057120345833634
65,BUT ALL THIS WAS IN VAIN,6,1,2,ALL,0.048204824328422546,0.048204824328422546,0.19606293158916605,0.004153192043304443,0.07417990022744825,0.10269695520401001,2,0.15113636363636362,0.7620048522949219,But all this was in vain.,64,7.057120345833634
65,BUT ALL THIS WAS IN VAIN,6,3,3,WAS,0.04749850928783417,0.04749850928783417,0.19319014448927352,5.960464477539063e-08,-2.220446049250313e-16,0.15961432456970215,3,0.18136363636363617,0.7620048522949219,But all this was in vain.,64,7.057120345833634
65,BUT ALL THIS WAS IN VAIN,6,0,4,BUT,0.03347096964716911,0.03347096964716911,0.1361360926749947,0.017611324787139893,0.08712907082472299,0.23799514770507812,4,0.0906818181818182,0.7620048522949219,But all this was in vain.,64,7.057120345833634
65,BUT ALL THIS WAS IN VAIN,6,4,5,IN,0.022365419194102287,0.022365419194102287,0.09096661412021359,5.960464477539063e-08,-2.220446049250313e-16,0.28874659538269043,5,0.08060606060606057,0.7620048522949219,But all this was in vain.,64,7.057120345833634
65,BUT ALL THIS WAS IN VAIN,6,2,6,THIS,-0.003934468142688274,0.003934468142688274,0.01600261735306873,0.004153192043304443,0.07417990022744825,0.23799514770507812,6,0.15113636363636362,0.7620048522949219,But all this was in vain.,64,7.057120345833634
66,BUT BEFORE HE COULD ACT,5,1,1,BEFORE,0.07961967587471008,0.07961967587471008,0.6889348871467322,0.107757568359375,0.22540333075851637,0.107757568359375,1,0.30312499999999987,0.8844307661056519,"But before he could act,",32,4.119192259800911
66,BUT BEFORE HE COULD ACT,5,0,2,BUT,0.015750359743833542,0.015750359743833542,0.13628506011144204,0.0,-2.220446049250313e-16,0.11619257926940918,2,0.08083333333333331,0.8844307661056519,"But before he could act,",32,4.119192259800911
66,BUT BEFORE HE COULD ACT,5,4,3,ACT,0.009619051590561867,0.009619051590561867,0.08323194171790473,0.0,-2.220446049250313e-16,0.11619257926940918,3,0.21218749999999997,0.8844307661056519,"But before he could act,",32,4.119192259800911
66,BUT BEFORE HE COULD ACT,5,2,4,HE,0.008668771013617516,0.008668771013617516,0.07500933298655171,0.0,-2.220446049250313e-16,0.1517014503479004,4,0.06062500000000015,0.8844307661056519,"But before he could act,",32,4.119192259800911
66,BUT BEFORE HE COULD ACT,5,3,5,COULD,0.0019113728776574135,0.0019113728776574135,0.016538769384547305,0.0,-2.220446049250313e-16,0.11556923389434814,5,0.15156249999999982,0.8844307661056519,"But before he could act,",32,4.119192259800911
76,BUT WHERE YOU GO I GO,6,0,1,BUT,0.051044560968875885,0.051044560968875885,0.44139352285822847,0.021787047386169434,0.06458565330651456,0.021787047386169434,1,0.0901906779661017,0.8883315920829773,"But where you go, I go.",64,7.289762533999844
76,BUT WHERE YOU GO I GO,6,1,2,WHERE,0.03221141919493675,0.03221141919493675,0.2785392121089176,5.960464477539063e-08,-2.220446049250313e-16,0.05555319786071777,2,0.19040254237288134,0.8883315920829773,"But where you go, I go.",64,7.289762533999844
76,BUT WHERE YOU GO I GO,6,5,3,GO,0.015328345820307732,0.015328345820307732,0.1325475708438409,5.960464477539063e-08,-2.220446049250313e-16,0.05555319786071777,3,0.37078389830508485,0.8883315920829773,"But where you go, I go.",64,7.289762533999844
76,BUT WHERE YOU GO I GO,6,4,4,I,0.015071907080709934,0.015071907080709934,0.13033008877484215,5.960464477539063e-08,-2.220446049250313e-16,0.1116684079170227,4,0.260550847457627,0.8883315920829773,"But where you go, I go.",64,7.289762533999844
76,BUT WHERE YOU GO I GO,6,3,5,GO,-0.0016543141100555658,0.0016543141100555658,0.014305217227683445,5.960464477539063e-08,-2.220446049250313e-16,0.11855173110961914,5,0.2204661016949151,0.8883315920829773,"But where you go, I go.",64,7.289762533999844
76,BUT WHERE YOU GO I GO,6,2,6,YOU,-0.00033356150379404426,0.00033356150379404426,0.0028843795392679604,5.960464477539063e-08,-2.220446049250313e-16,0.1116684079170227,6,0.1302754237288135,0.8883315920829773,"But where you go, I go.",64,7.289762533999844
80,BY WE'LL GO TO WAR WITH EM,7,1,1,WE'LL,0.08678135275840759,0.08678135275840759,0.34480016974764616,0.06349223852157593,0.2783121635129677,0.06349223852157593,1,0.2722131147540985,0.7483140826225281,But we'll go to war with them.,128,13.272513168142593
80,BY WE'LL GO TO WAR WITH EM,7,0,2,BY,0.060364361852407455,0.060364361852407455,0.2398400295897894,0.06736516952514648,0.17504208861569448,0.14339005947113037,2,0.2117213114754098,0.7483140826225281,But we'll go to war with them.,128,13.272513168142593
80,BY WE'LL GO TO WAR WITH EM,7,5,3,WITH,0.05594433844089508,0.05594433844089508,0.22227836715729885,0.005949199199676514,0.12499999999999989,0.23231077194213867,3,0.22180327868852445,0.7483140826225281,But we'll go to war with them.,128,13.272513168142593
80,BY WE'LL GO TO WAR WITH EM,7,2,4,GO,0.02884560078382492,0.02884560078382492,0.11460950688824194,0.0,-2.220446049250313e-16,0.23904526233673096,4,0.08065573770491796,0.7483140826225281,But we'll go to war with them.,128,13.272513168142593
80,BY WE'LL GO TO WAR WITH EM,7,4,5,WAR,0.010933702811598778,0.010933702811598778,0.04344185087670615,0.005949199199676514,0.12499999999999989,0.26585477590560913,5,0.17139344262295086,0.7483140826225281,But we'll go to war with them.,128,13.272513168142593
80,BY WE'LL GO TO WAR WITH EM,7,6,6,EM,0.006942997686564922,0.006942997686564922,0.027585958328509328,0.0,-2.220446049250313e-16,0.26585477590560913,6,0.04032786885245909,0.7483140826225281,But we'll go to war with them.,128,13.272513168142593
80,BY WE'LL GO TO WAR WITH EM,7,3,7,TO,0.001873578643426299,0.001873578643426299,0.007444113438602344,0.005949199199676514,0.12499999999999989,0.2516859173774719,7,0.05040983606557381,0.7483140826225281,But we'll go to war with them.,128,13.272513168142593
89,CHAPTER ONE MY EDUCATION,4,3,1,EDUCATION,0.09622076898813248,0.09622076898813248,0.5699739077339031,0.07146215438842773,0.13397459621556118,0.07146215438842773,1,0.7812499999999998,0.8311841487884521,Chapter 1. My Education.,16,2.438534129249092
89,CHAPTER ONE MY EDUCATION,4,2,2,MY,0.04199733957648277,0.04199733957648277,0.2487756853802316,0.04481083154678345,0.13397459621556118,0.10940158367156982,2,0.5008012820512819,0.8311841487884521,Chapter 1. My Education.,16,2.438534129249092
89,CHAPTER ONE MY EDUCATION,4,0,3,CHAPTER,0.017270922660827637,0.017270922660827637,0.10230613808933567,0.007969439029693604,0.0,0.10940158367156982,3,0.3205128205128205,0.8311841487884521,Chapter 1. My Education.,16,2.438534129249092
89,CHAPTER ONE MY EDUCATION,4,1,4,ONE,0.013327062129974365,0.013327062129974365,0.07894426287292379,-2.384185791015625e-07,0.0,0.16881585121154785,4,0.18028846153846145,0.8311841487884521,Chapter 1. My Education.,16,2.438534129249092
94,CLOTHO FROM TIME TO TIME,5,4,1,TIME,0.05769570544362068,0.05769570544362068,0.2656335121677121,0.08018255233764648,0.14285714285714257,0.08018255233764648,1,0.27145161290322584,0.7827996015548706,closer from time to time.,32,4.317177825000544
94,CLOTHO FROM TIME TO TIME,5,2,2,TIME,0.054014675319194794,0.054014675319194794,0.24868589097427868,0.0,0.0,0.06157791614532471,2,0.20107526881720417,0.7827996015548706,closer from time to time.,32,4.317177825000544
94,CLOTHO FROM TIME TO TIME,5,1,3,FROM,0.050291214138269424,0.050291214138269424,0.23154291536969313,0.0,0.0,0.0721435546875,3,0.13069892473118283,0.7827996015548706,closer from time to time.,32,4.317177825000544
94,CLOTHO FROM TIME TO TIME,5,0,4,CLOTHO,0.04221373423933983,0.04221373423933983,0.19435385010878806,0.05600738525390625,0.07417990022744836,0.2172003984451294,4,0.30161290322580653,0.7827996015548706,closer from time to time.,32,4.317177825000544
94,CLOTHO FROM TIME TO TIME,5,3,5,TO,0.012985071167349815,0.012985071167349815,0.05978382677548499,0.0,0.0,0.2172003984451294,5,0.06032258064516127,0.7827996015548706,closer from time to time.,32,4.317177825000544
102,DEATH OF A FRIEND,4,0,1,DEATH,-0.008856753818690777,0.008856753818690777,0.24999999294323863,1.1920928955078125e-07,0.0,1.1920928955078125e-07,1,0.2416513761467889,0.9999998807907104,Death of a Friend.,16,2.4876839049993578
102,DEATH OF A FRIEND,4,1,2,OF,-0.008856753818690777,0.008856753818690777,0.24999999294323863,1.1920928955078125e-07,0.0,1.1920928955078125e-07,2,0.09061926605504589,0.9999998807907104,Death of a Friend.,16,2.4876839049993578
102,DEATH OF A FRIEND,4,2,3,A,0.008856753818690777,0.008856753818690777,0.24999999294323863,1.1920928955078125e-07,0.0,1.1920928955078125e-07,3,0.020137614678899074,0.9999998807907104,Death of a Friend.,16,2.4876839049993578
102,DEATH OF A FRIEND,4,3,4,FRIEND,0.008856753818690777,0.008856753818690777,0.24999999294323863,1.1920928955078125e-07,0.0,1.1920928955078125e-07,4,0.6343348623853211,0.9999998807907104,Death of a Friend.,16,2.4876839049993578
109,ELEVEN P M MAJOR,4,3,1,MAJOR,0.08450430631637573,0.08450430631637573,0.40280336915569265,0.05583655834197998,0.18350341907227385,0.05583655834197998,1,0.9657142857142853,0.7902095317840576,11 PM Major,16,2.5348190392505785
109,ELEVEN P M MAJOR,4,1,2,P,0.04564425349235535,0.04564425349235535,0.21757067646331707,0.02146732807159424,-2.220446049250313e-16,0.05583655834197998,2,0.14083333333333325,0.7902095317840576,11 PM Major,16,2.5348190392505785
109,ELEVEN P M MAJOR,4,0,3,ELEVEN,0.042989905923604965,0.042989905923604965,0.20491830180681173,0.014322161674499512,-2.220446049250313e-16,0.06134599447250366,3,0.3722023809523809,0.7902095317840576,11 PM Major,16,2.5348190392505785
109,ELEVEN P M MAJOR,4,2,4,M,0.03665199875831604,0.03665199875831604,0.17470764780751769,0.0,-2.220446049250313e-16,0.20979046821594238,4,0.1408333333333336,0.7902095317840576,11 PM Major,16,2.5348190392505785
110,EMILY AT THIS TIME,4,0,1,EMILY,0.10415516048669815,0.10415516048669815,0.6243369517534179,0.0960160493850708,0.32917960675006297,0.0960160493850708,1,0.3315714285714285,0.8331747651100159,"Emily, at this time,",16,2.5561063617496984
110,EMILY AT THIS TIME,4,3,2,TIME,0.033425603061914444,0.033425603061914444,0.20036298757237833,0.0,0.0,0.08941376209259033,2,0.21100000000000008,0.8331747651100159,"Emily, at this time,",16,2.5561063617496984
110,EMILY AT THIS TIME,4,1,3,AT,0.027469998225569725,0.027469998225569725,0.1646633241855964,0.023796439170837402,0.13397459621556118,0.2196260690689087,3,0.2110000000000003,0.8331747651100159,"Emily, at this time,",16,2.5561063617496984
110,EMILY AT THIS TIME,4,2,4,THIS,0.0017744750948622823,0.0017744750948622823,0.010636730494310576,0.0,0.0,0.16682523488998413,4,0.16076190476190466,0.8331747651100159,"Emily, at this time,",16,2.5561063617496984
111,END IN I AND FIVE IN T,7,4,1,FIVE,0.07505860924720764,0.07505860924720764,0.3136626179617276,0.07930624485015869,0.16666666666666674,0.07930624485015869,1,0.4220999999999999,0.7607026100158691,end in I and five in T.,128,12.31900024771416
111,END IN I AND FIVE IN T,7,5,2,IN,0.06633260101079941,0.06633260101079941,0.2771974793821818,0.04846841096878052,0.11111111111111094,0.07930624485015869,2,0.4321500000000005,0.7607026100158691,end in I and five in T.,128,12.31900024771416
111,END IN I AND FIVE IN T,7,3,3,AND,0.03407033532857895,0.03407033532857895,0.14237661317170724,0.018074512481689453,0.17504208861569448,0.09116798639297485,3,0.46230000000000016,0.7607026100158691,end in I and five in T.,128,12.31900024771416
111,END IN I AND FIVE IN T,7,0,4,END,0.02750268578529358,0.02750268578529358,0.11493104536459162,0.03365355730056763,0.05719095841793653,0.1495276689529419,4,0.15075000000000005,0.7607026100158691,end in I and five in T.,128,12.31900024771416
111,END IN I AND FIVE IN T,7,2,5,I,0.021069303154945374,0.021069303154945374,0.0880465659101632,1.1920928955078125e-07,-2.220446049250313e-16,0.24715423583984375,5,0.23114999999999974,0.7607026100158691,end in I and five in T.,128,12.31900024771416
111,END IN I AND FIVE IN T,7,1,6,IN,0.015110964886844158,0.015110964886844158,0.06314725058020722,0.03365355730056763,0.05719095841793653,0.23929738998413086,6,0.09045000000000003,0.7607026100158691,end in I and five in T.,128,12.31900024771416
111,END IN I AND FIVE IN T,7,6,7,T,0.00015277299098670483,0.00015277299098670483,0.0006384234505186487,1.1920928955078125e-07,-2.220446049250313e-16,0.23929738998413086,7,0.020099999999999785,0.7607026100158691,end in I and five in T.,128,12.31900024771416
113,EVER YOUR'S W H,4,1,1,YOUR'S,0.07879220694303513,0.07879220694303513,0.38000847233159835,0.12822377681732178,1.0,0.12822377681732178,1,0.3918750000000002,0.7979319095611572,"Ever yours, W.H.",16,2.300527811250504
113,EVER YOUR'S W H,4,2,2,W,0.06458408385515213,0.06458408385515213,0.3114838382490776,0.05815458297729492,0.2928932188134524,0.13054591417312622,2,0.7536057692307692,0.7979319095611572,"Ever yours, W.H.",16,2.300527811250504
113,EVER YOUR'S W H,4,0,3,EVER,0.06132933869957924,0.06132933869957924,0.29578646432868316,0.09095263481140137,0.7113248654051871,0.19398224353790283,3,0.20096153846153864,0.7979319095611572,"Ever yours, W.H.",16,2.300527811250504
113,EVER YOUR'S W H,4,3,4,H,-0.002637659665197134,0.002637659665197134,0.01272122026772141,1.1920928955078125e-07,0.0,0.20206809043884277,4,0.020096153846154152,0.7979319095611572,"Ever yours, W.H.",16,2.300527811250504
116,FACE AND FIGURE I,4,2,1,FIGURE,0.09154605120420456,0.09154605120420456,0.4759128548246062,0.04908859729766846,0.18350341907227385,0.04908859729766846,1,0.2904801324503309,0.8076412677764893,Face and figure.,16,2.38757332249952
116,FACE AND FIGURE I,4,0,2,FACE,0.07995153218507767,0.07995153218507767,0.4156373915563725,-1.1920928955078125e-07,-2.220446049250313e-16,0.16830289363861084,2,0.27044701986754965,0.8076412677764893,Face and figure.,16,2.38757332249952
116,FACE AND FIGURE I,4,1,3,AND,0.020787429064512253,0.020787429064512253,0.10806588138344136,-1.1920928955078125e-07,-2.220446049250313e-16,0.19235873222351074,3,0.17028145695364238,0.8076412677764893,Face and figure.,16,2.38757332249952
116,FACE AND FIGURE I,4,3,4,I,7.384022319456562e-05,7.384022319456562e-05,0.00038386703696289897,-1.1920928955078125e-07,-2.220446049250313e-16,0.19235873222351074,4,0.6510761589403975,0.8076412677764893,Face and figure.,16,2.38757332249952
117,FOR ASKED THE INCAS,4,3,1,INCAS,0.11823238432407379,0.11823238432407379,0.5510856465280968,0.12051224708557129,0.42264973081037416,0.12051224708557129,1,0.36306818181818157,0.7854557633399963,"4. Ask the Incas,",16,2.4959481377500197
117,FOR ASKED THE INCAS,4,1,2,ASKED,0.07938611507415771,0.07938611507415771,0.3700217059911586,0.0969088077545166,0.42264973081037416,0.21731877326965332,2,0.1815340909090909,0.7854557633399963,"4. Ask the Incas,",16,2.4959481377500197
117,FOR ASKED THE INCAS,4,0,3,FOR,0.01665014587342739,0.01665014587342739,0.07760696408096172,0.030215203762054443,0.25,0.2340155839920044,3,0.1916193181818182,0.7854557633399963,"4. Ask the Incas,",16,2.4959481377500197
117,FOR ASKED THE INCAS,4,2,4,THE,0.00027583527844399214,0.00027583527844399214,0.0012856787387447947,0.03046739101409912,0.25,0.21454423666000366,4,0.06051136363636345,0.7854557633399963,"4. Ask the Incas,",16,2.4959481377500197
127,HAM TO BE OR NOT TO BE,7,0,1,HAM,0.06191675364971161,0.06191675364971161,0.4324103688687679,0.05554986000061035,0.04653741075440754,0.05554986000061035,1,0.15140186915887843,0.8607755899429321,"Ham, to be or not to be.",128,13.669626900000107
127,HAM TO BE OR NOT TO BE,7,2,2,BE,0.023202786222100258,0.023202786222100258,0.16204217368764245,0.0,0.0,0.07284849882125854,2,0.1413084112149534,0.8607755899429321,"Ham, to be or not to be.",128,13.669626900000107
